,open,high,low,close,volume,datetime
96,390.65,390.76,390.64,390.73,2299,1616762460000
97,390.76,390.78,390.76,390.76,1954,1616762520000
98,390.84,390.92,390.81,390.92,4450,1616762580000
99,390.9,390.9899,390.87,390.9899,15987,1616762640000
100,390.98,390.98,390.92,390.92,3187,1616762700000
101,390.97,390.99,390.91,390.91,3939,1616762760000
102,390.9,390.91,390.64,390.72,11358,1616762820000
103,390.76,390.76,390.7,390.71,1911,1616762880000
104,390.71,390.72,390.63,390.65,3946,1616762940000
105,390.65,390.7,390.62,390.62,19536,1616763000000
106,390.64,390.66,390.61,390.66,1307,1616763060000
107,390.64,390.64,390.6,390.64,3700,1616763180000
108,390.64,390.65,390.62,390.65,2535,1616763240000
109,390.64,390.64,390.64,390.64,200,1616763300000
110,390.66,390.71,390.66,390.71,920,1616763360000
111,390.66,390.66,390.6,390.63,3457,1616763420000
112,390.6496,390.66,390.62,390.66,1010,1616763480000
113,390.66,390.66,390.63,390.65,1203,1616763540000
114,390.61,390.76,390.55,390.76,26790,1616763600000
115,390.77,390.83,390.63,390.7,52795,1616763660000
116,390.71,390.74,390.71,390.71,1430,1616763720000
117,390.73,390.73,390.67,390.67,1440,1616763780000
118,390.62,390.62,390.46,390.55,4901,1616763840000
119,390.6,390.6496,390.57,390.61,1271,1616763900000
120,390.59,390.62,390.59,390.6,3145,1616763960000
121,390.63,390.65,390.63,390.63,5149,1616764020000
122,390.64,390.64,390.64,390.64,132,1616764080000
123,390.66,390.69,390.64,390.69,444,1616764140000
124,390.69,390.78,390.66,390.78,2573,1616764200000
125,390.8,390.9,390.8,390.9,3041,1616764260000
126,390.94,390.95,390.89,390.89,1600,1616764320000
127,390.89,390.92,390.89,390.92,4500,1616764380000
128,390.9,390.91,390.83,390.83,3587,1616764440000
129,390.82,390.84,390.8,390.84,784,1616764500000
130,390.84,390.85,390.83,390.85,940,1616764560000
131,390.84,390.84,390.84,390.84,117,1616764620000
132,390.81,390.81,390.8,390.81,12399,1616764680000
133,390.81,390.81,390.8,390.8,6988,1616764740000
134,390.82,390.82,390.8,390.8,5800,1616764800000
135,390.84,390.9,390.84,390.9,1657,1616764860000
136,390.9,390.95,390.9,390.95,1805,1616764920000
137,390.95,391.02,390.95,390.98,36376,1616764980000
138,390.98,390.98,390.95,390.95,13522,1616765040000
139,390.92,390.92,390.89,390.92,4196,1616765100000
140,390.93,390.97,390.93,390.93,3584,1616765160000
141,390.98,391.04,390.98,391.04,5869,1616765220000
142,391.04,391.04,390.9,390.99,29422,1616765280000
143,390.99,391.02,390.94,390.96,23849,1616765340000
144,390.93,390.98,390.84,390.95,379641,1616765400000
145,390.95,391.12,390.9,391.12,214181,1616765460000
146,391.12,391.34,391.0,391.065,267816,1616765520000
147,391.05,391.31,390.94,391.25,234404,1616765580000
148,391.26,391.33,391.17,391.27,259289,1616765640000
149,391.28,391.32,391.045,391.09,280040,1616765700000
150,391.1,391.135,390.99,391.08,282680,1616765760000
151,391.1,391.237,390.99,391.01,247027,1616765820000
152,391.005,391.135,390.97,391.06,237327,1616765880000
153,391.05,391.25,391.05,391.22,214749,1616765940000
154,391.22,391.325,391.09,391.15,180481,1616766000000
155,391.14,391.21,391.04,391.0411,197904,1616766060000
156,391.04,391.09,390.91,391.02,215243,1616766120000
157,391.02,391.02,390.8401,390.95,230237,1616766180000
158,390.95,391.13,390.88,391.03,144229,1616766240000
159,391.05,391.19,390.91,390.99,221803,1616766300000
160,390.99,391.25,390.96,391.25,290232,1616766360000
161,391.26,391.39,391.21,391.225,140359,1616766420000
162,391.22,391.28,391.09,391.2,171135,1616766480000
163,391.19,391.28,391.15,391.2,84728,1616766540000
164,391.19,391.25,391.06,391.1,162045,1616766600000
165,391.1001,391.15,390.87,391.02,287472,1616766660000
166,391.025,391.1001,390.96,391.0899,75545,1616766720000
167,391.09,391.24,391.05,391.07,173098,1616766780000
168,391.07,391.11,391.01,391.1,145812,1616766840000
169,391.11,391.31,391.11,391.28,117973,1616766900000
170,391.29,391.305,391.18,391.27,79409,1616766960000
171,391.28,391.34,391.19,391.33,125259,1616767020000
172,391.32,391.37,391.23,391.26,116515,1616767080000
173,391.25,391.3,391.16,391.28,93475,1616767140000
174,391.27,391.43,391.26,391.43,203584,1616767200000
175,391.425,391.48,391.06,391.36,178169,1616767260000
176,391.375,391.78,391.33,391.78,391085,1616767320000
177,391.78,391.8,391.7,391.775,157968,1616767380000
178,391.77,391.88,391.74,391.86,270456,1616767440000
179,391.86,391.89,391.795,391.8,258762,1616767500000
180,391.79,391.85,391.65,391.69,218831,1616767560000
181,391.69,391.7,391.6,391.7,149160,1616767620000
182,391.7,391.7,391.57,391.58,119433,1616767680000
183,391.57,391.62,391.53,391.57,173984,1616767740000
184,391.5691,391.65,391.382,391.45,264379,1616767800000
185,391.45,391.64,391.45,391.625,114891,1616767860000
186,391.63,391.68,391.55,391.58,93308,1616767920000
187,391.58,391.62,391.5,391.58,121609,1616767980000
188,391.6,391.7,391.56,391.6789,87266,1616768040000
189,391.69,391.73,391.56,391.57,136110,1616768100000
190,391.58,391.61,391.5,391.53,155428,1616768160000
191,391.52,391.58,391.45,391.4501,154558,1616768220000
192,391.44,391.51,391.41,391.45,104453,1616768280000
193,391.4519,391.59,391.4519,391.46,115444,1616768340000
194,391.46,391.6,391.45,391.51,130806,1616768400000
195,391.505,391.64,391.47,391.61,91158,1616768460000
196,391.62,391.65,391.38,391.51,141075,1616768520000
197,391.52,391.59,391.29,391.39,115447,1616768580000
198,391.4,391.63,391.37,391.6,169217,1616768640000
199,391.595,391.87,391.595,391.8,139348,1616768700000
200,391.79,391.84,391.76,391.81,89043,1616768760000
201,391.8081,391.87,391.76,391.85,120327,1616768820000
202,391.86,392.035,391.84,392.03,172684,1616768880000
203,392.03,392.06,392.0,392.06,139407,1616768940000
204,392.05,392.2,392.05,392.175,153223,1616769000000
205,392.175,392.25,392.13,392.22,147828,1616769060000
206,392.225,392.35,392.12,392.19,421461,1616769120000
207,392.19,392.24,392.04,392.07,218404,1616769180000
208,392.0719,392.16,392.05,392.13,149942,1616769240000
209,392.12,392.2,392.073,392.089,139265,1616769300000
210,392.09,392.18,392.08,392.0886,106195,1616769360000
211,392.08,392.085,391.98,392.0,183459,1616769420000
212,392.0,392.0883,391.97,392.065,166473,1616769480000
213,392.07,392.17,391.92,392.01,165348,1616769540000
214,392.02,392.08,391.9701,392.06,119554,1616769600000
215,392.06,392.17,392.06,392.1,128789,1616769660000
216,392.095,392.12,392.02,392.04,80765,1616769720000
217,392.0695,392.1196,392.03,392.07,96321,1616769780000
218,392.08,392.16,392.06,392.12,114286,1616769840000
219,392.11,392.28,392.07,392.08,123143,1616769900000
220,392.085,392.1,392.04,392.08,135386,1616769960000
221,392.09,392.15,391.95,391.97,139359,1616770020000
222,391.98,391.98,391.84,391.91,159955,1616770080000
223,391.92,392.0099,391.77,391.8,159533,1616770140000
224,391.805,391.91,391.73,391.88,224043,1616770200000
225,391.8792,391.95,391.81,391.94,89691,1616770260000
226,391.94,391.98,391.76,391.82,162097,1616770320000
227,391.82,391.87,391.77,391.78,165793,1616770380000
228,391.78,391.78,391.625,391.68,122338,1616770440000
229,391.69,391.69,391.545,391.6119,79576,1616770500000
230,391.61,391.61,391.39,391.52,135590,1616770560000
231,391.51,391.64,391.47,391.57,126462,1616770620000
232,391.56,391.56,391.41,391.4411,265938,1616770680000
233,391.44,391.595,391.44,391.51,316938,1616770740000
234,391.52,391.59,391.45,391.48,137386,1616770800000
235,391.48,391.48,391.27,391.41,298074,1616770860000
236,391.42,391.5,391.32,391.5,133520,1616770920000
237,391.5,391.68,391.48,391.66,203693,1616770980000
238,391.6506,391.715,391.63,391.71,260055,1616771040000
239,391.72,391.79,391.68,391.71,89630,1616771100000
240,391.71,391.76,391.67,391.755,71348,1616771160000
241,391.76,391.78,391.7,391.71,55201,1616771220000
242,391.69,391.82,391.65,391.77,176598,1616771280000
243,391.76,391.78,391.6801,391.69,72669,1616771340000
244,391.69,391.73,391.28,391.3,236686,1616771400000
245,391.29,391.33,391.11,391.175,196441,1616771460000
246,391.17,391.195,390.96,391.0,132417,1616771520000
247,390.98,391.1,390.94,390.99,171846,1616771580000
248,391.0,391.1,391.0,391.06,94375,1616771640000
249,391.07,391.08,390.86,390.88,349120,1616771700000
250,390.88,391.17,390.875,391.11,175140,1616771760000
251,391.12,391.18,391.06,391.0988,92118,1616771820000
252,391.09,391.14,390.91,390.98,135876,1616771880000
253,390.99,391.065,390.96,391.045,68930,1616771940000
254,391.05,391.145,391.0,391.02,115506,1616772000000
255,391.03,391.07,390.85,390.98,145307,1616772060000
256,390.99,390.99,390.711,390.83,151912,1616772120000
257,390.83,390.87,390.73,390.73,160370,1616772180000
258,390.73,390.78,390.58,390.63,145374,1616772240000
259,390.65,390.7889,390.58,390.7625,188796,1616772300000
260,390.75,390.83,390.71,390.805,104673,1616772360000
261,390.79,390.84,390.7,390.8101,164660,1616772420000
262,390.83,390.85,390.6,390.69,121985,1616772480000
263,390.68,391.01,390.66,390.99,112340,1616772540000
264,390.99,390.99,390.74,390.8,155392,1616772600000
265,390.81,391.08,390.8,391.01,126430,1616772660000
266,391.0,391.01,390.8799,391.0,76137,1616772720000
267,390.998,391.23,390.995,391.18,123268,1616772780000
268,391.18,391.32,391.18,391.24,161482,1616772840000
269,391.2304,391.36,391.2211,391.34,99269,1616772900000
270,391.3381,391.44,391.27,391.435,104861,1616772960000
271,391.45,391.51,391.42,391.49,90947,1616773020000
272,391.495,391.519,391.39,391.4819,84697,1616773080000
273,391.48,391.6,391.435,391.56,126436,1616773140000
274,391.56,391.64,391.45,391.56,108528,1616773200000
275,391.56,391.57,391.5,391.52,72536,1616773260000
276,391.54,391.7196,391.53,391.715,79125,1616773320000
277,391.716,391.74,391.68,391.71,159682,1616773380000
278,391.71,391.76,391.66,391.715,85191,1616773440000
279,391.73,391.89,391.69,391.88,79509,1616773500000
280,391.88,391.93,391.62,391.73,464796,1616773560000
281,391.73,391.79,391.67,391.71,88046,1616773620000
282,391.73,391.81,391.69,391.77,66159,1616773680000
283,391.79,391.83,391.74,391.755,46463,1616773740000
284,391.75,391.825,391.73,391.73,58365,1616773800000
285,391.74,391.8,391.73,391.79,49113,1616773860000
286,391.8,391.83,391.67,391.6701,68199,1616773920000
287,391.68,391.77,391.62,391.62,46397,1616773980000
288,391.62,391.68,391.62,391.65,63769,1616774040000
289,391.66,391.82,391.655,391.71,79256,1616774100000
290,391.72,391.8,391.65,391.8,74415,1616774160000
291,391.8,391.895,391.8,391.88,88132,1616774220000
292,391.88,391.92,391.64,391.7801,401136,1616774280000
293,391.78,391.89,391.7,391.8719,66262,1616774340000
294,391.88,392.04,391.87,391.99,182191,1616774400000
295,391.995,392.06,391.86,391.9,88750,1616774460000
296,391.91,391.95,391.61,391.63,176281,1616774520000
297,391.66,391.76,391.65,391.75,75090,1616774580000
298,391.76,391.8,391.6517,391.71,78343,1616774640000
299,391.71,391.83,391.67,391.67,78417,1616774700000
300,391.67,391.77,391.64,391.74,83904,1616774760000
301,391.74,391.7589,391.63,391.63,45479,1616774820000
302,391.64,391.755,391.52,391.74,66925,1616774880000
303,391.74,391.83,391.73,391.75,66882,1616774940000
304,391.76,391.9,391.7,391.87,90141,1616775000000
305,391.87,391.87,391.72,391.72,74847,1616775060000
306,391.71,391.85,391.69,391.79,80670,1616775120000
307,391.79,391.93,391.79,391.87,88392,1616775180000
308,391.89,392.01,391.89,392.0,56065,1616775240000
309,392.005,392.12,391.97,392.12,96044,1616775300000
310,392.12,392.14,392.06,392.12,93230,1616775360000
311,392.13,392.14,391.71,391.91,119238,1616775420000
312,391.9,392.03,391.85,391.931,115136,1616775480000
313,391.94,392.01,391.91,391.95,108602,1616775540000
314,391.955,392.0,391.89,391.89,57389,1616775600000
315,391.88,391.99,391.81,391.96,112696,1616775660000
316,391.965,391.97,391.84,391.885,67706,1616775720000
317,391.9,391.93,391.83,391.831,49549,1616775780000
318,391.82,391.98,391.82,391.925,155267,1616775840000
319,391.93,392.07,391.93,392.04,59632,1616775900000
320,392.03,392.045,391.99,392.01,30421,1616775960000
321,392.02,392.13,392.02,392.0999,68664,1616776020000
322,392.09,392.1401,392.04,392.12,43535,1616776080000
323,392.12,392.19,392.07,392.14,84756,1616776140000
324,392.15,392.205,392.06,392.11,60323,1616776200000
325,392.12,392.15,392.05,392.08,60931,1616776260000
326,392.09,392.29,392.09,392.27,108709,1616776320000
327,392.29,392.35,392.26,392.31,91950,1616776380000
328,392.31,392.46,392.26,392.44,92921,1616776440000
329,392.45,392.54,392.445,392.47,79593,1616776500000
330,392.46,392.48,392.43,392.44,52701,1616776560000
331,392.44,392.46,392.37,392.39,53903,1616776620000
332,392.385,392.51,392.38,392.49,60649,1616776680000
333,392.5,392.6,392.5,392.5814,70729,1616776740000
334,392.585,392.59,392.52,392.575,30534,1616776800000
335,392.575,392.63,392.56,392.6095,88502,1616776860000
336,392.6099,392.72,392.5719,392.7,135994,1616776920000
337,392.71,392.77,392.69,392.7,91363,1616776980000
338,392.7,392.82,392.7,392.775,77793,1616777040000
339,392.76,392.84,392.71,392.715,154565,1616777100000
340,392.71,392.71,392.59,392.62,176900,1616777160000
341,392.63,392.68,392.6,392.65,87767,1616777220000
342,392.655,392.74,392.625,392.73,80961,1616777280000
343,392.739,392.92,392.73,392.9119,110285,1616777340000
344,392.92,392.9299,392.83,392.83,129711,1616777400000
345,392.82,392.88,392.817,392.84,45053,1616777460000
346,392.8491,392.9411,392.84,392.92,75836,1616777520000
347,392.92,392.9408,392.85,392.88,110419,1616777580000
348,392.885,392.91,392.8,392.861,107982,1616777640000
349,392.87,392.91,392.685,392.72,84368,1616777700000
350,392.72,392.7301,392.6,392.6595,129896,1616777760000
351,392.64,392.64,392.4896,392.51,95748,1616777820000
352,392.5,392.565,392.46,392.49,59552,1616777880000
353,392.49,392.55,392.44,392.4808,87692,1616777940000
354,392.4896,392.66,392.48,392.645,54552,1616778000000
355,392.6499,392.68,392.53,392.56,47264,1616778060000
356,392.56,392.63,392.53,392.53,33726,1616778120000
357,392.52,392.62,392.52,392.61,42050,1616778180000
358,392.6007,392.64,392.6,392.62,40385,1616778240000
359,392.6299,392.73,392.55,392.69,97180,1616778300000
360,392.7,392.8,392.69,392.79,41272,1616778360000
361,392.8,392.88,392.77,392.87,60811,1616778420000
362,392.875,392.99,392.871,392.94,98382,1616778480000
363,392.94,392.95,392.54,392.54,177627,1616778540000
364,392.89,392.945,392.86,392.9,123599,1616778600000
365,392.91,392.95,392.87,392.92,34689,1616778660000
366,392.93,392.94,392.86,392.88,30533,1616778720000
367,392.875,392.875,392.67,392.69,98417,1616778780000
368,392.7,392.8,392.695,392.74,51726,1616778840000
369,392.75,392.84,392.7275,392.749,58450,1616778900000
370,392.75,392.78,392.645,392.656,61549,1616778960000
371,392.66,392.77,392.6519,392.74,78701,1616779020000
372,392.75,392.84,392.73,392.77,65965,1616779080000
373,392.77,392.79,392.7,392.7298,41047,1616779140000
374,392.73,392.775,392.56,392.7099,98609,1616779200000
375,392.71,392.83,392.7001,392.819,76007,1616779260000
376,392.82,392.955,392.82,392.86,75686,1616779320000
377,392.87,392.935,392.87,392.93,42675,1616779380000
378,392.925,392.925,392.81,392.83,57319,1616779440000
379,392.825,392.88,392.73,392.74,58991,1616779500000
380,392.74,392.83,392.69,392.82,54463,1616779560000
381,392.82,392.87,392.79,392.84,40438,1616779620000
382,392.85,392.88,392.75,392.7701,108577,1616779680000
383,392.78,392.82,392.73,392.81,70845,1616779740000
384,392.81,392.92,392.81,392.89,96296,1616779800000
385,392.9,392.91,392.815,392.83,58732,1616779860000
386,392.83,392.83,392.66,392.72,82033,1616779920000
387,392.72,392.79,392.66,392.6781,61077,1616779980000
388,392.6899,392.75,392.53,392.55,92905,1616780040000
389,392.55,392.57,392.3801,392.3822,139912,1616780100000
390,392.38,392.4999,392.34,392.3799,122185,1616780160000
391,392.3897,392.47,392.3322,392.34,137499,1616780220000
392,392.34,392.42,392.26,392.27,129015,1616780280000
393,392.27,392.28,392.14,392.17,118086,1616780340000
394,392.16,392.21,392.0408,392.08,124840,1616780400000
395,392.09,392.15,392.05,392.07,114946,1616780460000
396,392.06,392.165,391.98,392.0,114681,1616780520000
397,391.99,392.09,391.97,391.98,115247,1616780580000
398,391.99,392.02,391.91,391.93,101690,1616780640000
399,391.93,392.0,391.875,391.88,109002,1616780700000
400,391.88,391.89,391.71,391.72,196470,1616780760000
401,391.74,391.84,391.67,391.71,180859,1616780820000
402,391.72,391.7277,391.61,391.7277,195124,1616780880000
403,391.71,391.72,391.39,391.43,231908,1616780940000
404,391.425,391.685,391.36,391.67,170017,1616781000000
405,391.66,391.85,391.63,391.76,225428,1616781060000
406,391.76,391.82,391.585,391.815,168949,1616781120000
407,391.82,391.82,391.7,391.7801,159029,1616781180000
408,391.78,391.88,391.68,391.855,116067,1616781240000
409,391.855,391.945,391.74,391.8,181190,1616781300000
410,391.81,391.9,391.75,391.81,82698,1616781360000
411,391.78,391.9,391.66,391.86,92001,1616781420000
412,391.86,391.95,391.86,391.92,69018,1616781480000
413,391.92,391.99,391.87,391.98,55346,1616781540000
414,391.97,391.99,391.82,391.88,91009,1616781600000
415,391.85,391.935,391.8367,391.89,46719,1616781660000
416,391.88,391.92,391.62,391.91,176110,1616781720000
417,391.91,392.12,391.82,391.84,186010,1616781780000
418,391.82,391.82,391.61,391.67,170489,1616781840000
419,391.68,391.82,391.64,391.66,136211,1616781900000
420,391.66,391.71,391.33,391.34,158128,1616781960000
421,391.34,391.44,391.15,391.16,231078,1616782020000
422,391.17,391.28,391.13,391.22,215389,1616782080000
423,391.22,391.22,391.08,391.11,157567,1616782140000
424,391.11,391.2,391.09,391.16,243166,1616782200000
425,391.17,391.19,390.92,390.98,230211,1616782260000
426,390.98,391.0195,390.68,390.8,342712,1616782320000
427,390.81,390.94,390.735,390.75,168309,1616782380000
428,390.745,390.81,390.6192,390.8,222322,1616782440000
429,390.81,390.845,390.3301,390.41,420586,1616782500000
430,390.42,390.54,390.34,390.53,208038,1616782560000
431,390.53,390.68,390.53,390.62,296958,1616782620000
432,390.62,390.68,390.51,390.68,175890,1616782680000
433,390.68,390.75,390.56,390.72,116751,1616782740000
434,390.7281,390.91,390.6,390.85,198758,1616782800000
435,390.85,391.03,390.79,390.99,218296,1616782860000
436,390.97,391.26,390.95,391.23,210462,1616782920000
437,391.22,391.26,391.14,391.15,178518,1616782980000
438,391.145,391.3,391.12,391.24,112525,1616783040000
439,391.24,391.435,391.19,391.42,115538,1616783100000
440,391.43,391.56,391.36,391.485,119546,1616783160000
441,391.47,391.56,391.27,391.42,328343,1616783220000
442,391.41,391.54,391.4,391.45,269133,1616783280000
443,391.46,391.555,391.41,391.5285,73265,1616783340000
444,391.53,391.64,391.46,391.492,122487,1616783400000
445,391.51,391.54,391.15,391.285,142983,1616783460000
446,391.275,391.64,391.275,391.54,196115,1616783520000
447,391.55,391.66,391.422,391.44,116344,1616783580000
448,391.44,391.64,391.43,391.62,89780,1616783640000
449,391.62,391.79,391.58,391.65,245520,1616783700000
450,391.64,391.7,391.34,391.3701,147399,1616783760000
451,391.38,391.48,391.2819,391.46,144736,1616783820000
452,391.47,391.69,391.47,391.67,105332,1616783880000
453,391.69,391.76,391.5,391.5,153606,1616783940000
454,391.5,391.65,391.49,391.51,112228,1616784000000
455,391.51,391.6,391.32,391.37,170928,1616784060000
456,391.35,391.47,391.24,391.34,123224,1616784120000
457,391.34,391.43,391.1001,391.19,174778,1616784180000
458,391.2,391.35,391.2,391.32,105813,1616784240000
459,391.32,391.4,391.15,391.1601,125596,1616784300000
460,391.18,391.18,390.88,390.91,261696,1616784360000
461,390.91,391.45,390.87,390.87,290916,1616784420000
462,390.8789,390.91,390.37,390.4603,403802,1616784480000
463,390.47,390.53,390.36,390.37,274762,1616784540000
464,390.38,390.56,390.29,390.51,337235,1616784600000
465,390.5001,390.99,390.48,390.97,330643,1616784660000
466,390.97,391.52,390.97,391.42,247506,1616784720000
467,391.42,392.005,391.41,391.995,484186,1616784780000
468,392.0,392.02,391.86,391.95,238429,1616784840000
469,391.95,391.955,391.625,391.82,446598,1616784900000
470,391.8,391.87,391.69,391.8312,145963,1616784960000
471,391.83,392.165,391.82,392.01,217955,1616785020000
472,392.0,392.23,392.0,392.2,159547,1616785080000
473,392.19,392.29,392.17,392.25,152928,1616785140000
474,392.24,392.33,392.18,392.295,196229,1616785200000
475,392.3,392.32,392.17,392.25,99054,1616785260000
476,392.25,392.31,392.18,392.2,191742,1616785320000
477,392.195,392.29,392.16,392.225,115014,1616785380000
478,392.225,392.225,392.11,392.18,151784,1616785440000
479,392.19,392.26,392.01,392.11,185131,1616785500000
480,392.11,392.315,392.11,392.1911,116042,1616785560000
481,392.19,392.24,392.05,392.12,84227,1616785620000
482,392.13,392.195,392.03,392.09,84035,1616785680000
483,392.1,392.14,391.83,391.91,128282,1616785740000
484,391.91,392.11,391.83,392.07,135563,1616785800000
485,392.07,392.22,391.9893,392.1901,369885,1616785860000
486,392.19,392.53,392.17,392.52,256424,1616785920000
487,392.51,392.54,392.41,392.51,220843,1616785980000
488,392.51,392.515,392.15,392.24,265080,1616786040000
489,392.25,392.49,392.19,392.43,168130,1616786100000
490,392.43,392.49,392.28,392.39,144239,1616786160000
491,392.39,392.48,392.35,392.4,91537,1616786220000
492,392.41,392.61,392.34,392.59,161699,1616786280000
493,392.6,392.845,392.585,392.845,354130,1616786340000
494,392.85,392.86,392.69,392.7,292085,1616786400000
495,392.71,392.87,392.69,392.76,190284,1616786460000
496,392.76,392.77,392.6411,392.76,194500,1616786520000
497,392.76,392.8,392.64,392.7,250568,1616786580000
498,392.71,392.71,392.45,392.47,359042,1616786640000
499,392.47,392.58,392.36,392.51,213304,1616786700000
500,392.5,392.64,392.44,392.505,232508,1616786760000
501,392.51,392.66,392.49,392.609,209823,1616786820000
502,392.59,392.72,392.59,392.625,182253,1616786880000
503,392.63,392.87,392.63,392.82,244388,1616786940000
504,392.82,393.1,392.82,393.04,549475,1616787000000
505,393.04,393.14,392.95,392.97,393457,1616787060000
506,392.97,393.2,392.9587,393.18,400578,1616787120000
507,393.19,393.2686,393.1211,393.21,439145,1616787180000
508,393.22,393.35,393.17,393.32,393433,1616787240000
509,393.325,393.51,393.24,393.5,334087,1616787300000
510,393.5,393.56,393.32,393.36,389791,1616787360000
511,393.35,393.43,393.26,393.33,221082,1616787420000
512,393.33,393.33,393.13,393.1725,284117,1616787480000
513,393.17,393.415,393.13,393.355,238950,1616787540000
