,open,high,low,close,volume,time,AVG,PV,cumPV,cumV,VWAP,EMA
49,391.54,391.65,391.54,391.59,17300,07:51:00,391.59,6774507.0,77577890.25,198249,391.32,391.5554440732337
50,391.62,391.65,391.57,391.59,2600,07:52:00,391.6,1018160.0,78596050.25,200849,391.32,391.5665830549252
51,391.58,391.6,391.5,391.51,3900,07:53:00,391.54,1527006.0,80123056.25,204749,391.32,391.55993729119393
52,391.46,391.46,391.39,391.39,1110,07:54:00,391.41,434465.1,80557521.35,205859,391.32,391.5224529683955
53,391.45,391.45,391.45,391.45,2500,07:55:00,391.45,978625.0,81536146.35,208359,391.33,391.5043397262966
54,391.41,391.41,391.32,391.32,3228,07:56:00,391.35,1263277.8,82799424.15,211587,391.33,391.46575479472244
55,391.32,391.32,391.27,391.27,5005,07:57:00,391.29,1958406.45,84757830.6,216592,391.32,391.4218160960418
56,391.27,391.28,391.2,391.2,50655,07:58:00,391.23,19817755.65,104575586.25,267247,391.31,391.3738620720314
57,391.22,391.22,391.17,391.17,11404,07:59:00,391.19,4461130.76,109036717.01,278651,391.3,391.32789655402354
58,391.2,391.26,391.2,391.26,21213,08:00:00,391.24,8299374.12,117336091.13,299864,391.3,391.30592241551767
59,391.22,391.23,391.22,391.23,1000,08:01:00,391.23,391230.0,117727321.13,300864,391.3,391.28694181163826
60,391.24,391.26,391.21,391.21,1600,08:02:00,391.23,625968.0,118353289.13,302464,391.3,391.27270635872867
61,391.24,391.25,391.16,391.18,6469,08:03:00,391.2,2530672.8,120883961.93,308933,391.3,391.25452976904654
62,391.11,391.11,391.08,391.08,2125,08:04:00,391.09,831066.25,121715028.18,311058,391.29,391.2133973267849
63,391.19,391.2,391.19,391.2,1925,08:05:00,391.2,753060.0,122468088.18,312983,391.29,391.2100479950887
64,391.23,391.28,391.22,391.28,9087,08:06:00,391.26,3555379.62,126023467.8,322070,391.29,391.22253599631654
65,391.31,391.31,391.31,391.31,800,08:07:00,391.31,313048.0,126336515.8,322870,391.29,391.2444019972374
66,391.13,391.17,391.08,391.17,2800,08:08:00,391.14,1095192.0,127431707.8,325670,391.29,391.218301497928
67,391.19,391.21,391.18,391.2,2700,08:09:00,391.2,1056240.0,128487947.8,328370,391.29,391.213726123446
68,391.21,391.26,391.21,391.26,2416,08:10:00,391.24,945235.84,129433183.64,330786,391.29,391.2202945925845
69,391.32,391.32,391.29,391.29,400,08:11:00,391.3,156520.0,129589703.64,331186,391.29,391.24022094443836
70,391.29,391.29,391.21,391.21,820,08:12:00,391.24,320816.8,129910520.44,332006,391.29,391.2401657083288
71,391.25,391.25,391.23,391.23,387,08:13:00,391.24,151409.88,130061930.32,332393,391.29,391.2401242812466
72,391.2,391.31,391.2,391.31,350,08:14:00,391.27,136944.5,130198874.82,332743,391.29,391.24759321093495
73,391.31,391.31,391.28,391.29,400,08:15:00,391.29,156516.0,130355390.82,333143,391.29,391.2581949082012
74,391.33,391.43,391.33,391.43,1307,08:16:00,391.4,511559.8,130866950.62,334450,391.29,391.29364618115085
75,391.41,391.41,391.24,391.36,6562,08:17:00,391.34,2567973.08,133434923.7,341012,391.29,391.3052346358631
76,391.3,391.3,391.3,391.3,200,08:18:00,391.3,78260.0,133513183.7,341212,391.29,391.3039259768973
77,391.35,391.36,391.35,391.35,900,08:19:00,391.35,352215.0,133865398.7,342112,391.29,391.315444482673
78,391.31,391.31,391.24,391.24,600,08:20:00,391.26,234756.0,134100154.7,342712,391.29,391.30158336200475
79,391.28,391.35,391.28,391.34,1375,08:21:00,391.32,538065.0,134638219.7,344087,391.29,391.30618752150355
80,391.36,391.41,391.36,391.402,2059,08:22:00,391.39,805872.01,135444091.71,346146,391.29,391.3271406411277
81,391.41,391.41,391.41,391.41,300,08:23:00,391.41,117423.0,135561514.71,346446,391.29,391.3478554808458
82,391.42,391.42,391.38,391.38,500,08:24:00,391.39,195695.0,135757209.71,346946,391.29,391.3583916106344
83,391.4,391.4,391.39,391.39,1266,08:25:00,391.39,495499.74,136252709.45,348212,391.29,391.36629370797573
84,391.33,391.36,391.33,391.36,298,08:26:00,391.35,116622.3,136369331.75,348510,391.29,391.3622202809818
85,391.34,391.34,391.22,391.29,1590,08:27:00,391.28,622135.2,136991466.95,350100,391.29,391.3416652107363
86,391.34,391.34,391.34,391.34,200,08:28:00,391.34,78268.0,137069734.95,350300,391.29,391.34124890805225
87,391.3,391.3,391.3,391.3,100,08:29:00,391.3,39130.0,137108864.95,350400,391.29,391.3309366810392
88,391.31,391.31,391.3,391.3,220,08:30:00,391.3,86086.0,137194950.95,350620,391.29,391.32320251077937
89,391.25,391.29,391.2,391.28,2754,08:31:00,391.26,1077530.04,138272480.99,353374,391.29,391.30740188308454
90,391.26,391.26,391.26,391.26,200,08:32:00,391.26,78252.0,138350732.99,353574,391.29,391.2955514123134
91,391.31,391.38,391.3,391.38,2000,08:33:00,391.35,782700.0,139133432.99,355574,391.29,391.309163559235
92,391.35,391.49,391.35,391.4,12941,08:34:00,391.41,5065236.81,144198669.8,368515,391.3,391.3343726694263
93,391.4,391.42,391.36,391.36,1515,08:35:00,391.38,592940.7,144791610.5,370030,391.3,391.3457795020697
94,391.36,391.36,391.32,391.32,4900,08:36:00,391.33,1917517.0,146709127.5,374930,391.3,391.34183462655227
95,391.34,391.37,391.34,391.37,600,08:37:00,391.36,234816.0,146943943.5,375530,391.3,391.3463759699142
96,391.36,391.36,391.36,391.36,101,08:38:00,391.36,39527.36,146983470.86,375631,391.3,391.34978197743567
97,391.37,391.37,391.37,391.37,1000,08:39:00,391.37,391370.0,147374840.86,376631,391.3,391.3548364830767
98,391.37,391.3899,391.35,391.3899,5006,08:40:00,391.38,1959248.28,149334089.14,381637,391.3,391.36112736230757
99,391.39,391.45,391.39,391.45,800,08:41:00,391.43,313144.0,149647233.14,382437,391.3,391.3783455217307
100,391.47,391.47,391.47,391.47,100,08:42:00,391.47,39147.0,149686380.14,382537,391.3,391.401259141298
101,391.46,391.46,391.42,391.44,1399,08:43:00,391.44,547624.56,150234004.7,383936,391.3,391.4109443559735
102,391.47,391.5,391.47,391.5,3999,08:44:00,391.49,1565568.51,151799573.21,387935,391.3,391.43070826698016
103,391.5,391.53,391.5,391.52,7475,08:45:00,391.52,2926612.0,154726185.21,395410,391.31,391.4530312002351
104,391.55,391.55,391.46,391.46,2872,08:46:00,391.49,1124359.28,155850544.49,398282,391.31,391.46227340017634
105,391.45,391.47,391.45,391.47,2850,08:47:00,391.46,1115661.0,156966205.49,401132,391.31,391.46170505013225
106,391.45,391.45,391.32,391.33,12930,08:48:00,391.37,5060414.1,162026619.59,414062,391.31,391.4387787875992
107,391.34,391.44,391.34,391.41,5905,08:49:00,391.4,2311217.0,164337836.59,419967,391.31,391.42908409069935
108,391.44,391.58,391.44,391.53,6142,08:50:00,391.52,2404715.84,166742552.43,426109,391.31,391.45181306802453
109,391.54,391.54,391.47,391.48,3005,08:51:00,391.5,1176457.5,167919009.93,429114,391.32,391.46385980101843
110,391.47,391.5,391.47,391.5,8056,08:52:00,391.49,3153843.44,171072853.37,437170,391.32,391.47039485076385
111,391.5,391.5,391.47,391.47,8700,08:53:00,391.48,3405876.0,174478729.37,445870,391.32,391.4727961380729
112,391.53,391.53,391.53,391.53,2379,08:54:00,391.53,931449.87,175410179.24,448249,391.32,391.4870971035547
113,391.58,391.7,391.58,391.7,4049,08:55:00,391.66,1585831.34,176996010.58,452298,391.33,391.530322827666
114,391.71,391.76,391.68,391.75,1890,08:56:00,391.73,740369.7,177736380.28,454188,391.33,391.5802421207495
115,391.71,391.73,391.71,391.73,19323,08:57:00,391.72,7569205.56,185305585.84,473511,391.34,391.61518159056214
116,391.73,391.73,391.73,391.73,2271,08:58:00,391.73,889618.83,186195204.67,475782,391.35,391.6438861929216
117,391.73,391.73,391.69,391.7,1500,08:59:00,391.71,587565.0,186782769.67,477282,391.35,391.66041464469123
118,391.73,391.85,391.73,391.82,3347,09:00:00,391.8,1311354.6,188094124.27,480629,391.35,391.6953109835184
119,391.8,391.83,391.75,391.77,3399,09:01:00,391.78,1331660.22,189425784.49,484028,391.35,391.7164832376388
120,391.79,391.84,391.78,391.78,7353,09:02:00,391.8,2880905.4,192306689.89,491381,391.36,391.73736242822906
121,391.79,391.8,391.75,391.75,4925,09:03:00,391.77,1929467.25,194236157.14,496306,391.36,391.7455218211718
122,391.77,391.78,391.77,391.78,1100,09:04:00,391.78,430958.0,194667115.14,497406,391.36,391.75414136587887
123,391.76,391.76,391.7,391.71,2136,09:05:00,391.72,836713.92,195503829.06,499542,391.37,391.74560602440914
124,391.72,391.73,391.72,391.73,350,09:06:00,391.73,137105.5,195640934.56,499892,391.37,391.74170451830685
125,391.73,391.73,391.73,391.73,1925,09:07:00,391.73,754080.25,196395014.81,501817,391.37,391.7387783887301
126,391.67,391.67,391.61,391.61,2536,09:08:00,391.63,993173.68,197388188.49,504353,391.37,391.7115837915476
127,391.64,391.7,391.64,391.7,16200,09:09:00,391.68,6345216.0,203733404.49,520553,391.38,391.7036878436607
128,391.66,391.66,391.61,391.66,2535,09:10:00,391.64,992807.4,204726211.89,523088,391.38,391.68776588274557
129,391.61,391.63,391.56,391.63,10927,09:11:00,391.61,4279122.47,209005334.36,534015,391.38,391.6683244120592
130,391.63,391.63,391.61,391.61,700,09:12:00,391.62,274134.0,209279468.36,534715,391.39,391.6562433090444
131,391.61,391.61,391.5605,391.58,3550,09:13:00,391.58,1390109.0,210669577.36,538265,391.39,391.63718248178327
132,391.6,391.69,391.6,391.66,1119,09:14:00,391.65,438256.35,211107833.71,539384,391.39,391.64038686133745
133,391.66,391.66,391.6,391.63,2600,09:15:00,391.63,1018238.0,212126071.71,541984,391.39,391.6377901460031
134,391.65,391.71,391.65,391.7,3490,09:16:00,391.69,1366998.1,213493069.81,545474,391.39,391.6508426095023
135,391.67,391.75,391.67,391.72,3572,09:17:00,391.71,1399188.12,214892257.93,549046,391.39,391.6656319571267
136,391.73,391.74,391.66,391.66,1322,09:18:00,391.69,517814.18,215410072.11,550368,391.39,391.6717239678451
137,391.65,391.7,391.65,391.7,1000,09:19:00,391.68,391680.0,215801752.11,551368,391.39,391.6737929758838
138,391.7,391.7,391.67,391.67,2300,09:20:00,391.68,900864.0,216702616.11,553668,391.39,391.6753447319129
139,391.65,391.67,391.65,391.67,1759,09:21:00,391.66,688929.94,217391546.05,555427,391.4,391.6715085489347
140,391.68,391.74,391.68,391.74,2020,09:22:00,391.72,791274.4,218182820.45,557447,391.4,391.683631411701
141,391.81,391.81,391.77,391.8,6520,09:23:00,391.79,2554470.8,220737291.25,563967,391.4,391.71022355877574
142,391.77,391.83,391.77,391.8,8715,09:24:00,391.8,3414537.0,224151828.25,572682,391.41,391.73266766908176
143,391.78,391.84,391.78,391.81,4493,09:25:00,391.81,1760402.33,225912230.58,577175,391.41,391.7520007518113
144,391.78,391.79,391.7,391.78,16501,09:26:00,391.76,6464431.76,232376662.34,593676,391.42,391.7540005638585
145,391.84,391.84,391.75,391.76,14063,09:27:00,391.78,5509602.14,237886264.48,607739,391.43,391.76050042289387
146,391.76,391.79,391.76,391.76,1200,09:28:00,391.77,470124.0,238356388.48,608939,391.43,391.76287531717037
147,391.77,391.89,391.76,391.89,30639,09:29:00,391.85,12005892.15,250362280.63,639578,391.45,391.7846564878778
148,391.9,391.96,391.73,391.755,434571,09:30:00,391.82,170273609.22,420635889.85,1074149,391.6,391.7934923659083
149,391.76,391.94,391.56,391.85,304342,09:31:00,391.78,119235108.76,539870998.61,1378491,391.64,391.7901192744312
150,391.85,391.88,391.63,391.64,286404,09:32:00,391.72,112190174.88,652061173.49,1664895,391.65,391.77258945582344
151,391.64,392.0,391.63,391.915,223217,09:33:00,391.85,87467581.45,739528754.94,1888112,391.68,391.79194209186755
152,391.91,391.97,391.81,391.88,145705,09:34:00,391.89,57100332.45,796629087.39,2033817,391.69,391.81645656890066
153,391.88,392.04,391.74,392.04,187829,09:35:00,391.94,73617698.26,870246785.65,2221646,391.71,391.8473424266755
154,392.04,392.18,391.99,392.12,208134,09:36:00,392.1,81609341.4,951856127.05,2429780,391.75,391.9105068200066
155,392.14,392.16,392.0328,392.1086,115911,09:37:00,392.1,45448703.1,997304830.15,2545691,391.76,391.95788011500497
156,392.1,392.24,392.08,392.1101,146165,09:38:00,392.14,57317143.1,1054621973.25,2691856,391.78,392.00341008625367
157,392.11,392.21,391.97,392.18,178286,09:39:00,392.12,69909506.32,1124531479.57,2870142,391.8,392.03255756469025
158,392.18,392.185,391.9,391.95,160305,09:40:00,392.01,62841163.05,1187372642.62,3030447,391.81,392.0269181735177
159,391.96,392.16,391.88,392.155,157699,09:41:00,392.06,61827469.94,1249200112.56,3188146,391.83,392.03518863013824
160,392.15,392.19,392.05,392.055,84363,09:42:00,392.1,33078732.3,1282278844.86,3272509,391.83,392.05139147260365
161,392.0555,392.14,391.93,392.115,149380,09:43:00,392.06,58565922.8,1340844767.66,3421889,391.84,392.0535436044527
162,392.11,392.15,392.0,392.099,117740,09:44:00,392.08,46163499.2,1387008266.86,3539629,391.85,392.06015770333954
163,392.1,392.22,391.97,391.99,194648,09:45:00,392.06,76313694.88,1463321961.74,3734277,391.86,392.06011827750467
164,391.98,392.11,391.87,392.0846,135624,09:46:00,392.02,53167320.48,1516489282.22,3869901,391.87,392.0500887081285
165,392.09,392.21,392.07,392.2,133504,09:47:00,392.16,52354928.64,1568844210.86,4003405,391.88,392.0775665310964
166,392.21,392.21,391.955,392.01,133471,09:48:00,392.06,52328640.26,1621172851.12,4136876,391.88,392.0731748983223
167,392.0,392.06,391.85,392.05,132252,09:49:00,391.99,51841461.48,1673014312.6,4269128,391.89,392.0523811737417
168,392.05,392.06,391.95,391.95,62307,09:50:00,391.99,24423720.93,1697438033.53,4331435,391.89,392.0367858803063
169,391.97,392.1,391.965,392.06,75933,09:51:00,392.04,29768773.32,1727206806.85,4407368,391.89,392.0375894102297
170,392.08,392.14,391.91,392.0,222137,09:52:00,392.02,87082146.74,1814288953.59,4629505,391.9,392.0331920576723
171,392.01,392.01,391.79,391.925,160547,09:53:00,391.91,62919974.77,1877208928.36,4790052,391.9,392.00239404325424
172,391.9289,392.02,391.88,391.95,90240,09:54:00,391.95,35369568.0,1912578496.36,4880292,391.9,391.9892955324407
173,391.96,392.09,391.93,392.04,123757,09:55:00,392.02,48515219.14,1961093715.5,5004049,391.9,391.9969716493305
174,392.03,392.035,391.84,391.9119,147221,09:56:00,391.93,57700326.53,2018794042.03,5151270,391.9,391.98022873699784
175,391.915,392.09,391.9,392.01,120232,09:57:00,392.0,47130944.0,2065924986.03,5271502,391.9,391.9851715527484
176,391.9981,392.24,391.95,392.23,227357,09:58:00,392.14,89155773.98,2155080760.01,5498859,391.91,392.02387866456127
177,392.23,392.445,392.17,392.44,310671,09:59:00,392.35,121891766.85,2276972526.86,5809530,391.94,392.1054089984209
178,392.44,392.49,392.265,392.4201,213543,10:00:00,392.39,83792137.77,2360764664.63,6023073,391.95,392.17655674881564
179,392.43,392.53,392.37,392.519,186144,10:01:00,392.47,73055935.68,2433820600.31,6209217,391.97,392.24991756161177
180,392.5114,392.68,392.42,392.5,473593,10:02:00,392.53,185899460.29,2619720060.6,6682810,392.01,392.31993817120883
181,392.497,392.6104,392.48,392.55,110332,10:03:00,392.55,43310826.6,2663030887.2,6793142,392.02,392.3774536284066
182,392.5482,392.5501,392.3,392.385,114058,10:04:00,392.41,44757499.78,2707788386.98,6907200,392.02,392.385590221305
183,392.38,392.39,392.26,392.27,134734,10:05:00,392.31,52857495.54,2760645882.52,7041934,392.03,392.36669266597875
184,392.26,392.47,392.24,392.45,110749,10:06:00,392.39,43456800.11,2804102682.63,7152683,392.04,392.37251949948404
185,392.445,392.49,392.31,392.3411,61729,10:07:00,392.38,24221225.02,2828323907.65,7214412,392.04,392.37438962461306
186,392.35,392.62,392.345,392.5813,107454,10:08:00,392.52,42177844.08,2870501751.73,7321866,392.05,392.4107922184598
187,392.585,392.78,392.585,392.67,334385,10:09:00,392.68,131306301.8,3001808053.53,7656251,392.07,392.47809416384484
188,392.67,392.83,392.66,392.74,123284,10:10:00,392.74,48418558.16,3050226611.69,7779535,392.08,392.54357062288364
189,392.735,392.79,392.63,392.7,100750,10:11:00,392.71,39565532.5,3089792144.19,7880285,392.09,392.58517796716274
190,392.7055,392.79,392.66,392.68,123453,10:12:00,392.71,48481227.63,3138273371.82,8003738,392.1,392.61638347537206
191,392.69,392.763,392.62,392.75,73612,10:13:00,392.71,28908168.52,3167181540.34,8077350,392.11,392.63978760652907
192,392.759,392.84,392.66,392.7219,110020,10:14:00,392.74,43209254.8,3210390795.14,8187370,392.12,392.6648407048968
193,392.725,392.81,392.68,392.81,108831,10:15:00,392.77,42745551.87,3253136347.01,8296201,392.12,392.6911305286726
194,392.809,392.9,392.78,392.8881,87595,10:16:00,392.86,34412571.7,3287548918.71,8383796,392.13,392.7333478965045
195,392.885,393.0,392.85,392.9311,183229,10:17:00,392.93,71996170.97,3359545089.68,8567025,392.15,392.7825109223784
196,392.9319,392.99,392.8901,392.96,177221,10:18:00,392.95,69638991.95,3429184081.63,8744246,392.16,392.8243831917838
197,392.9799,392.9977,392.88,392.94,69381,10:19:00,392.94,27262570.14,3456446651.77,8813627,392.17,392.85328739383783
198,392.95,392.99,392.795,392.795,72615,10:20:00,392.86,28527528.9,3484974180.67,8886242,392.18,392.8549655453784
199,392.8,392.8,392.635,392.7,142404,10:21:00,392.71,55923474.84,3540897655.51,9028646,392.18,392.81872415903376
200,392.71,392.82,392.69,392.805,85783,10:22:00,392.77,33692988.91,3574590644.42,9114429,392.19,392.8065431192753
201,392.81,392.835,392.715,392.79,46168,10:23:00,392.78,18133867.04,3592724511.46,9160597,392.19,392.79990733945647
202,392.78,392.895,392.775,392.89,44967,10:24:00,392.85,17665285.95,3610389797.41,9205564,392.2,392.8124305045924
203,392.895,392.97,392.82,392.855,46069,10:25:00,392.88,18099588.72,3628489386.13,9251633,392.2,392.82932287844426
204,392.85,392.95,392.82,392.943,36777,10:26:00,392.9,14449683.3,3642939069.43,9288410,392.2,392.84699215883325
205,392.9481,392.96,392.82,392.885,41901,10:27:00,392.89,16462483.89,3659401553.32,9330311,392.21,392.85774411912496
206,392.89,392.965,392.87,392.905,26547,10:28:00,392.91,10430581.77,3669832135.09,9356858,392.21,392.8708080893437
207,392.9,392.9,392.665,392.675,100528,10:29:00,392.75,39482372.0,3709314507.09,9457386,392.21,392.8406060670078
208,392.6842,392.76,392.52,392.64,210857,10:30:00,392.64,82790892.48,3792105399.57,9668243,392.22,392.79045455025584
209,392.65,392.71,392.59,392.595,89078,10:31:00,392.63,34974695.14,3827080094.71,9757321,392.23,392.75034091269185
210,392.59,392.61,392.28,392.31,205106,10:32:00,392.4,80483594.4,3907563689.11,9962427,392.23,392.66275568451886
211,392.3189,392.3189,392.05,392.05,264884,10:33:00,392.14,103871611.76,4011435300.87,10227311,392.23,392.53206676338914
212,392.05,392.05,391.88,391.92,396475,10:34:00,391.95,155398376.25,4166833677.12,10623786,392.22,392.38655007254187
213,391.93,391.98,391.74,391.78,351925,10:35:00,391.83,137894772.75,4304728449.87,10975711,392.2,392.24741255440637
214,391.78,391.86,391.7,391.73,287576,10:36:00,391.76,112660773.76,4417389223.63,11263287,392.19,392.1255594158048
215,391.73,391.73,391.5419,391.58,325664,10:37:00,391.62,127536535.68,4544925759.31,11588951,392.18,391.9991695618536
216,391.58,391.62,391.45,391.505,159328,10:38:00,391.52,62380098.56,4607305857.87,11748279,392.17,391.87937717139016
217,391.51,391.615,391.4693,391.61,115320,10:39:00,391.56,45154699.2,4652460557.07,11863599,392.16,391.7995328785426
218,391.62,391.64,391.39,391.46,146051,10:40:00,391.5,57178966.5,4709639523.57,12009650,392.15,391.72464965890697
219,391.47,391.48,391.29,391.29,253193,10:41:00,391.35,99087080.55,4808726604.12,12262843,392.14,391.63098724418023
220,391.28,391.52,391.24,391.3997,224311,10:42:00,391.39,87793082.29,4896519686.41,12487154,392.12,391.57074043313514
221,391.38,391.57,391.37,391.5,142125,10:43:00,391.48,55639095.0,4952158781.41,12629279,392.12,391.54805532485136
222,391.5,391.5699,391.41,391.52,107101,10:44:00,391.5,41930041.5,4994088822.91,12736380,392.11,391.53604149363855
223,391.51,391.635,391.48,391.5815,90032,10:45:00,391.57,35253830.24,5029342653.15,12826412,392.11,391.5445311202289
224,391.59,391.74,391.59,391.68,117471,10:46:00,391.67,46009866.57,5075352519.72,12943883,392.1,391.5758983401717
225,391.6719,391.75,391.63,391.68,99662,10:47:00,391.69,39036608.78,5114389128.5,13043545,392.1,391.6044237551288
226,391.685,391.78,391.685,391.725,73286,10:48:00,391.73,28708324.78,5143097453.28,13116831,392.1,391.6358178163466
227,391.7281,391.76,391.65,391.69,85296,10:49:00,391.7,33410443.2,5176507896.48,13202127,392.1,391.65186336226
228,391.69,391.73,391.57,391.66,156805,10:50:00,391.65,61412678.25,5237920574.73,13358932,392.09,391.651397521695
229,391.66,391.73,391.6,391.7,81056,10:51:00,391.68,31748014.08,5269668588.81,13439988,392.09,391.6585481412713
230,391.7,391.91,391.699,391.86,186484,10:52:00,391.82,73068160.88,5342736749.69,13626472,392.09,391.69891110595347
231,391.8605,392.04,391.84,391.9843,158358,10:53:00,391.95,62068418.1,5404805167.79,13784830,392.08,391.76168332946514
232,391.97,392.06,391.96,392.055,55228,10:54:00,392.02,21650480.56,5426455648.35,13840058,392.08,391.82626249709887
233,392.06,392.2,392.0581,392.2,144324,10:55:00,392.15,56596656.6,5483052304.95,13984382,392.08,391.9071968728241
234,392.2,392.28,392.14,392.235,139726,10:56:00,392.22,54803331.72,5537855636.67,14124108,392.09,391.9853976546181
235,392.2355,392.25,392.18,392.22,214557,10:57:00,392.22,84153546.54,5622009183.21,14338665,392.09,392.0440482409636
236,392.22,392.24,392.07,392.135,222867,10:58:00,392.15,87397294.05,5709406477.26,14561532,392.09,392.0705361807227
237,392.17,392.35,392.12,392.3467,118845,10:59:00,392.27,46619328.15,5756025805.41,14680377,392.09,392.120402135542
