,open,high,low,close,volume,datetime
47,390.7,390.77,390.7,390.72,2339,1616586420000
48,390.72,390.72,390.68,390.71,600,1616586480000
49,390.72,390.72,390.72,390.72,130,1616586540000
50,390.68,390.74,390.68,390.74,2598,1616586600000
51,390.72,390.77,390.71,390.76,8515,1616586660000
52,390.78,390.8,390.77,390.8,8313,1616586720000
53,390.71,390.71,390.67,390.69,7730,1616586780000
54,390.69,390.7,390.69,390.7,500,1616586840000
55,390.69,390.69,390.66,390.69,1066,1616586900000
56,390.67,390.75,390.66,390.75,2400,1616586960000
57,390.75,390.75,390.74,390.75,555,1616587020000
58,390.75,390.75,390.75,390.75,500,1616587140000
59,390.77,390.91,390.77,390.91,2908,1616587200000
60,390.91,390.93,390.91,390.93,1560,1616587260000
61,390.93,391.01,390.93,391.01,5400,1616587320000
62,391.02,391.06,391.01,391.03,1063,1616587380000
63,391.03,391.07,391.01,391.07,3616,1616587440000
64,391.08,391.18,391.08,391.15,2801,1616587500000
65,391.15,391.15,391.11,391.13,5400,1616587560000
66,391.14,391.16,391.14,391.15,1200,1616587620000
67,391.18,391.22,391.18,391.22,3345,1616587680000
68,391.19,391.39,391.17,391.39,10147,1616587740000
69,391.39,391.42,391.33,391.35,15393,1616587800000
70,391.34,391.36,391.34,391.36,5400,1616587860000
71,391.42,391.45,391.41,391.44,7135,1616587920000
72,391.38,391.38,391.32,391.38,3315,1616587980000
73,391.4,391.4,391.31,391.31,1801,1616588040000
74,391.31,391.35,391.25,391.28,89491,1616588100000
75,391.27,391.27,391.21,391.21,1710,1616588160000
76,391.21,391.21,391.21,391.21,3100,1616588220000
77,391.25,391.31,391.22,391.31,5100,1616588280000
78,391.3,391.3,391.3,391.3,307,1616588340000
79,391.25,391.25,391.22,391.22,1111,1616588400000
80,391.21,391.22,391.21,391.22,474,1616588460000
81,391.19,391.2,391.15,391.15,2579,1616588520000
82,391.15,391.18,391.13,391.18,1300,1616588580000
83,391.2,391.2,391.2,391.2,536,1616588640000
84,391.25,391.27,391.23,391.23,3583,1616588700000
85,391.23,391.24,391.23,391.24,5596,1616588760000
86,391.25,391.26,391.19,391.2,1159,1616588820000
87,391.24,391.24,391.24,391.24,200,1616588880000
88,391.22,391.22,391.16,391.17,2614,1616588940000
89,391.19,391.26,391.19,391.26,432,1616589000000
90,391.25,391.25,391.21,391.21,1700,1616589060000
91,391.12,391.15,391.12,391.15,1257,1616589120000
92,391.15,391.15,391.1,391.1,2400,1616589180000
93,391.12,391.12,391.09,391.1,300,1616589240000
94,391.1,391.17,391.1,391.17,400,1616589300000
95,391.26,391.29,391.21,391.21,5645,1616589360000
96,391.25,391.26,391.22,391.22,2958,1616589420000
97,391.2,391.22,391.19,391.19,5152,1616589480000
98,391.24,391.31,391.22,391.3,9248,1616589540000
99,391.28,391.28,391.05,391.23,21640,1616589600000
100,391.241,391.3,391.23,391.3,4500,1616589660000
101,391.31,391.36,391.08,391.09,37413,1616589720000
102,391.07,391.11,391.06,391.1,1726,1616589780000
103,391.11,391.13,391.07,391.07,4676,1616589840000
104,391.01,391.03,390.98,390.98,2230,1616589900000
105,390.96,390.98,390.92,390.92,2592,1616589960000
106,390.91,390.91,390.89,390.91,3600,1616590020000
107,390.82,390.9,390.81,390.9,1408,1616590080000
108,390.89,390.89,390.87,390.87,1038,1616590140000
109,390.87,390.91,390.86,390.91,1908,1616590200000
110,390.92,390.95,390.88,390.94,2100,1616590260000
111,390.93,390.98,390.93,390.98,500,1616590320000
112,390.99,390.99,390.99,390.99,450,1616590380000
113,390.98,391.0,390.98,390.99,1845,1616590440000
114,390.99,391.03,390.97,391.03,1724,1616590560000
115,391.02,391.02,391.01,391.01,850,1616590620000
116,390.98,390.98,390.97,390.97,1200,1616590680000
117,390.98,390.98,390.96,390.96,800,1616590740000
118,390.94,390.94,390.91,390.94,1273,1616590800000
119,390.93,390.93,390.85,390.86,5800,1616590860000
120,390.9,390.9,390.83,390.83,3265,1616590920000
121,390.79,390.8,390.74,390.76,6709,1616590980000
122,390.72,390.72,390.69,390.69,5300,1616591040000
123,390.7,390.76,390.7,390.76,2698,1616591100000
124,390.79,390.8,390.67,390.72,6181,1616591160000
125,390.68,390.68,390.65,390.65,935,1616591220000
126,390.63,390.71,390.63,390.71,4128,1616591280000
127,390.71,390.76,390.71,390.74,2970,1616591340000
128,390.74,390.81,390.74,390.8,6031,1616591400000
129,390.79,390.81,390.79,390.79,2144,1616591460000
130,390.78,390.82,390.78,390.82,858,1616591520000
131,390.84,390.86,390.83,390.84,1527,1616591580000
132,390.85,390.86,390.84,390.85,2500,1616591640000
133,390.8,390.8,390.78,390.78,1029,1616591700000
134,390.77,390.78,390.77,390.78,420,1616591760000
135,390.81,390.81,390.8,390.81,1800,1616591820000
136,390.83,390.85,390.83,390.85,2027,1616591880000
137,390.87,390.9,390.87,390.895,4171,1616591940000
138,390.89,390.9,390.88,390.9,1059,1616592000000
139,390.89,390.93,390.89,390.93,4600,1616592060000
140,390.94,390.94,390.82,390.82,6609,1616592120000
141,390.84,390.84,390.84,390.84,1690,1616592180000
142,390.86,390.86,390.82,390.82,5090,1616592240000
143,390.82,390.94,390.82,390.93,9863,1616592300000
144,390.94,390.97,390.88,390.88,11765,1616592360000
145,390.92,390.95,390.88,390.88,4550,1616592420000
146,390.9,390.94,390.84,390.84,72317,1616592480000
147,390.87,391.06,390.82,390.97,57933,1616592540000
148,391.0,391.25,390.92,391.09,779173,1616592600000
149,391.09,391.21,391.03,391.12,322783,1616592660000
150,391.14,391.305,391.06,391.305,230069,1616592720000
151,391.3,391.4,391.18,391.29,305054,1616592780000
152,391.3,391.32,391.15,391.19,213908,1616592840000
153,391.18,391.36,391.14,391.28,261120,1616592900000
154,391.28,391.45,391.24,391.37,181741,1616592960000
155,391.37,391.48,391.34,391.4101,145813,1616593020000
156,391.42,391.48,391.35,391.39,171147,1616593080000
157,391.39,391.52,391.35,391.51,152679,1616593140000
158,391.51,391.54,391.32,391.3559,203385,1616593200000
159,391.35,391.46,391.22,391.45,235124,1616593260000
160,391.45,391.465,391.29,391.36,96143,1616593320000
161,391.37,391.45,391.29,391.42,89470,1616593380000
162,391.425,391.59,391.425,391.57,177982,1616593440000
163,391.57,391.91,391.55,391.85,597499,1616593500000
164,391.84,392.0,391.68,391.835,387150,1616593560000
165,391.83,391.91,391.75,391.84,150235,1616593620000
166,391.83,391.83,391.55,391.55,173606,1616593680000
167,391.55,391.635,391.2211,391.2211,232182,1616593740000
168,391.22,391.28,391.1,391.1411,223554,1616593800000
169,391.15,391.18,390.82,390.87,248869,1616593860000
170,390.88,390.891,390.66,390.68,271175,1616593920000
171,390.675,390.7584,390.61,390.7,243874,1616593980000
172,390.705,391.02,390.7,390.84,334305,1616594040000
173,390.84,390.92,390.68,390.72,116481,1616594100000
174,390.72,390.94,390.72,390.91,134129,1616594160000
175,390.915,391.03,390.79,390.89,187649,1616594220000
176,390.88,390.885,390.69,390.81,181005,1616594280000
177,390.825,390.86,390.69,390.71,155696,1616594340000
178,390.7,391.05,390.59,390.98,224694,1616594400000
179,391.01,391.17,390.85,391.1,251029,1616594460000
180,391.11,391.26,390.97,391.2019,188259,1616594520000
181,391.2,391.34,391.0611,391.16,196137,1616594580000
182,391.15,391.18,391.04,391.11,224498,1616594640000
183,391.11,391.3499,391.08,391.3,218302,1616594700000
184,391.3,391.4,391.23,391.39,145378,1616594760000
185,391.4,391.57,391.37,391.3942,206834,1616594820000
186,391.4,391.41,391.21,391.31,162381,1616594880000
187,391.31,391.37,391.21,391.295,81422,1616594940000
188,391.295,391.33,391.04,391.15,137219,1616595000000
189,391.16,391.42,391.06,391.365,211855,1616595060000
190,391.37,391.545,391.34,391.545,205743,1616595120000
191,391.54,391.66,391.26,391.36,186651,1616595180000
192,391.37,391.5,391.19,391.2689,142938,1616595240000
193,391.27,391.34,391.18,391.299,164373,1616595300000
194,391.29,391.3,390.85,390.885,168037,1616595360000
195,390.87,390.94,390.35,390.44,368526,1616595420000
196,390.44,390.49,390.27,390.4599,345177,1616595480000
197,390.45,390.48,390.345,390.38,161892,1616595540000
198,390.38,390.59,390.36,390.589,285312,1616595600000
199,390.58,390.79,390.55,390.7,206272,1616595660000
200,390.69,390.92,390.67,390.71,156822,1616595720000
201,390.7,390.97,390.68,390.89,205790,1616595780000
202,390.885,390.9,390.66,390.6911,136358,1616595840000
203,390.7,390.7321,390.59,390.655,188053,1616595900000
204,390.66,390.78,390.5603,390.58,182021,1616595960000
205,390.57,390.715,390.53,390.635,239163,1616596020000
206,390.6382,390.86,390.59,390.7319,88323,1616596080000
207,390.74,390.89,390.7399,390.86,95833,1616596140000
208,390.88,391.0,390.52,390.735,264874,1616596200000
209,390.72,390.995,390.64,390.95,175751,1616596260000
210,390.95,391.02,390.86,390.91,124361,1616596320000
211,390.92,390.94,390.73,390.765,104146,1616596380000
212,390.76,390.9,390.7,390.769,94059,1616596440000
213,390.76,390.95,390.72,390.9299,91398,1616596500000
214,390.91,391.26,390.9019,391.22,171658,1616596560000
215,391.23,391.31,391.18,391.22,121389,1616596620000
216,391.2119,391.28,391.165,391.17,67461,1616596680000
217,391.16,391.21,391.1,391.1743,116257,1616596740000
218,391.18,391.36,391.15,391.3599,103009,1616596800000
219,391.35,391.49,391.32,391.365,121284,1616596860000
220,391.365,391.365,391.2,391.29,116018,1616596920000
221,391.27,391.37,391.25,391.325,40149,1616596980000
222,391.3299,391.36,391.28,391.2819,81740,1616597040000
223,391.285,391.57,391.285,391.5,161121,1616597100000
224,391.485,391.83,391.46,391.705,298433,1616597160000
225,391.7,391.75,391.5789,391.737,191974,1616597220000
226,391.735,391.84,391.6,391.84,296498,1616597280000
227,391.8499,391.95,391.78,391.7999,189949,1616597340000
228,391.79,391.98,391.76,391.955,240194,1616597400000
229,391.955,391.96,391.78,391.905,160411,1616597460000
230,391.905,391.99,391.87,391.925,144450,1616597520000
231,391.925,392.16,391.91,392.15,222148,1616597580000
232,392.14,392.2419,392.1,392.2299,284419,1616597640000
233,392.2281,392.37,392.19,392.28,159523,1616597700000
234,392.2701,392.2999,392.2,392.2999,182160,1616597760000
235,392.3,392.37,392.21,392.28,128833,1616597820000
236,392.28,392.38,392.205,392.27,155445,1616597880000
237,392.3,392.315,392.17,392.23,181936,1616597940000
238,392.24,392.37,392.24,392.249,205273,1616598000000
239,392.245,392.38,392.23,392.355,162581,1616598060000
240,392.36,392.5,392.36,392.405,168171,1616598120000
241,392.405,392.45,392.25,392.393,118641,1616598180000
242,392.4,392.52,392.39,392.52,166232,1616598240000
243,392.51,392.54,392.41,392.497,99421,1616598300000
244,392.495,392.65,392.46,392.649,125744,1616598360000
245,392.65,392.75,392.65,392.68,134281,1616598420000
246,392.67,392.72,392.61,392.615,166714,1616598480000
247,392.61,392.67,392.33,392.36,247861,1616598540000
248,392.37,392.51,392.36,392.425,209612,1616598600000
249,392.42,392.47,392.32,392.36,121156,1616598660000
250,392.36,392.36,392.15,392.18,183304,1616598720000
251,392.19,392.34,392.17,392.22,131455,1616598780000
252,392.23,392.365,392.23,392.32,84902,1616598840000
253,392.33,392.48,392.33,392.355,129097,1616598900000
254,392.3555,392.38,392.15,392.21,88086,1616598960000
255,392.205,392.27,392.1,392.22,110325,1616599020000
256,392.23,392.23,392.09,392.119,114074,1616599080000
257,392.105,392.19,392.075,392.085,106836,1616599140000
258,392.07,392.085,391.91,391.94,126719,1616599200000
259,391.93,392.01,391.93,391.9982,142383,1616599260000
260,392.0,392.14,391.99,392.015,125868,1616599320000
261,392.015,392.11,391.96,392.045,128600,1616599380000
262,392.05,392.1,391.99,392.09,75776,1616599440000
263,392.09,392.47,392.06,392.28,172667,1616599500000
264,392.275,392.32,392.21,392.2699,108803,1616599560000
265,392.265,392.3,392.03,392.07,129278,1616599620000
266,392.06,392.15,392.02,392.125,311439,1616599680000
267,392.13,392.19,392.02,392.12,282284,1616599740000
268,392.12,392.24,392.07,392.17,140853,1616599800000
269,392.1781,392.21,391.96,392.015,247737,1616599860000
270,392.01,392.175,391.88,392.175,118446,1616599920000
271,392.19,392.28,392.025,392.035,151871,1616599980000
272,392.035,392.08,391.905,392.0,80374,1616600040000
273,392.0,392.0799,391.81,391.88,113656,1616600100000
274,391.889,391.89,391.7799,391.84,112664,1616600160000
275,391.84,391.895,391.79,391.85,116800,1616600220000
276,391.85,392.0,391.8219,391.97,153154,1616600280000
277,391.965,392.02,391.89,391.9,105763,1616600340000
278,391.8999,391.93,391.7,391.705,160633,1616600400000
279,391.7055,391.74,391.63,391.68,144551,1616600460000
280,391.69,391.7189,391.57,391.66,188299,1616600520000
281,391.67,391.71,391.62,391.665,89616,1616600580000
282,391.665,391.82,391.66,391.815,74966,1616600640000
283,391.81,391.98,391.785,391.861,171270,1616600700000
284,391.87,391.9,391.77,391.85,178308,1616600760000
285,391.86,391.86,391.715,391.72,92716,1616600820000
286,391.73,391.77,391.63,391.655,88508,1616600880000
287,391.655,391.79,391.645,391.74,56548,1616600940000
288,391.75,391.79,391.5299,391.555,162450,1616601000000
289,391.5555,391.63,391.54,391.59,87467,1616601060000
290,391.575,391.865,391.53,391.76,250856,1616601120000
291,391.765,391.77,391.59,391.635,166503,1616601180000
292,391.64,391.64,391.51,391.56,90700,1616601240000
293,391.56,391.5701,391.42,391.44,99928,1616601300000
294,391.44,391.47,391.18,391.2,129812,1616601360000
295,391.2,391.32,391.19,391.28,116108,1616601420000
296,391.28,391.36,391.25,391.34,81376,1616601480000
297,391.335,391.51,391.33,391.465,160654,1616601540000
298,391.47,391.65,391.46,391.637,174262,1616601600000
299,391.6319,391.6319,391.43,391.48,102970,1616601660000
300,391.475,391.59,391.435,391.5601,75313,1616601720000
301,391.56,391.76,391.555,391.75,93798,1616601780000
302,391.75,391.86,391.71,391.7399,141036,1616601840000
303,391.73,391.78,391.66,391.67,75715,1616601900000
304,391.67,391.79,391.65,391.76,77394,1616601960000
305,391.74,391.94,391.7,391.915,80578,1616602020000
306,391.92,391.96,391.89,391.9515,74836,1616602080000
307,391.97,392.125,391.95,392.05,130200,1616602140000
308,392.04,392.1,392.0,392.025,77691,1616602200000
309,392.02,392.06,391.91,391.91,72704,1616602260000
310,391.915,391.97,391.77,391.9482,99957,1616602320000
311,391.943,392.06,391.943,392.0,112149,1616602380000
312,392.0,392.11,391.98,392.04,93181,1616602440000
313,392.03,392.07,391.945,391.9701,66788,1616602500000
314,391.961,392.07,391.9,391.9,61442,1616602560000
315,391.91,392.15,391.91,392.145,87586,1616602620000
316,392.145,392.25,392.1,392.16,119593,1616602680000
317,392.16,392.18,392.04,392.0919,76532,1616602740000
318,392.08,392.145,391.98,392.075,103218,1616602800000
319,392.0781,392.14,391.99,392.1301,125845,1616602860000
320,392.14,392.21,392.0089,392.1,102134,1616602920000
321,392.09,392.09,391.9519,391.9681,85855,1616602980000
322,391.9699,392.07,391.9581,392.005,89707,1616603040000
323,392.0,392.01,391.719,391.755,106196,1616603100000
324,391.745,391.81,391.69,391.69,141947,1616603160000
325,391.69,391.83,391.69,391.8,105403,1616603220000
326,391.81,391.98,391.7828,391.961,60588,1616603280000
327,391.96,392.199,391.905,392.173,78011,1616603340000
328,392.18,392.23,392.05,392.0519,117425,1616603400000
329,392.055,392.055,391.81,391.88,126695,1616603460000
330,391.89,391.9419,391.81,391.91,71039,1616603520000
331,391.91,391.91,391.75,391.87,99790,1616603580000
332,391.87,391.96,391.8319,391.92,45377,1616603640000
333,391.92,392.09,391.86,391.88,116148,1616603700000
334,391.875,392.07,391.78,392.05,51039,1616603760000
335,392.05,392.1,391.93,391.941,99342,1616603820000
336,391.94,392.08,391.93,391.99,69915,1616603880000
337,391.986,392.09,391.93,392.06,75682,1616603940000
338,392.0701,392.1,392.02,392.0319,129678,1616604000000
339,392.02,392.07,391.96,392.0282,49758,1616604060000
340,392.0289,392.2,392.02,392.19,127572,1616604120000
341,392.18,392.21,392.08,392.1699,164500,1616604180000
342,392.1644,392.309,392.11,392.2189,111047,1616604240000
343,392.21,392.24,392.021,392.0301,92447,1616604300000
344,392.03,392.085,391.97,392.05,82830,1616604360000
345,392.045,392.06,391.71,391.727,95830,1616604420000
346,391.73,391.77,391.575,391.623,173951,1616604480000
347,391.6281,391.74,391.51,391.54,106682,1616604540000
348,391.55,391.6,391.33,391.3601,147764,1616604600000
349,391.35,391.44,391.31,391.34,99283,1616604660000
350,391.33,391.52,391.295,391.43,149312,1616604720000
351,391.44,391.49,391.41,391.4519,63377,1616604780000
352,391.46,391.49,391.36,391.3756,57218,1616604840000
353,391.37,391.41,391.3,391.34,70665,1616604900000
354,391.34,391.415,391.305,391.37,60170,1616604960000
355,391.375,391.555,391.375,391.555,105735,1616605020000
356,391.5304,391.5304,391.3,391.345,59107,1616605080000
357,391.36,391.44,391.33,391.35,56967,1616605140000
358,391.36,391.36,391.2,391.221,113381,1616605200000
359,391.2219,391.24,390.96,390.96,138401,1616605260000
360,390.96,390.965,390.77,390.8781,336873,1616605320000
361,390.87,391.06,390.865,391.03,158308,1616605380000
362,391.03,391.12,390.9999,391.06,106730,1616605440000
363,391.05,391.11,390.8,390.847,305004,1616605500000
364,390.84,390.87,390.74,390.7781,63802,1616605560000
365,390.775,390.775,390.59,390.67,159128,1616605620000
366,390.66,390.74,390.6,390.73,118362,1616605680000
367,390.73,390.83,390.72,390.76,120325,1616605740000
368,390.77,390.78,390.64,390.7293,75706,1616605800000
369,390.72,390.77,390.53,390.56,173522,1616605860000
370,390.55,390.62,390.49,390.51,124582,1616605920000
371,390.5,390.5,390.36,390.39,143020,1616605980000
372,390.38,390.38,390.23,390.23,176499,1616606040000
373,390.24,390.24,389.99,390.12,267507,1616606100000
374,390.12,390.13,390.0,390.07,140815,1616606160000
375,390.08,390.2499,390.06,390.23,207930,1616606220000
376,390.23,390.27,390.05,390.105,214142,1616606280000
377,390.105,390.31,390.105,390.31,248866,1616606340000
378,390.305,390.36,390.2261,390.351,138165,1616606400000
379,390.3599,390.545,390.3,390.465,271893,1616606460000
380,390.47,390.57,390.41,390.4982,97905,1616606520000
381,390.49,390.59,390.44,390.55,99740,1616606580000
382,390.57,390.67,390.52,390.665,73005,1616606640000
383,390.6699,390.71,390.61,390.67,74153,1616606700000
384,390.64,390.67,390.51,390.55,58504,1616606760000
385,390.57,390.73,390.57,390.65,65395,1616606820000
386,390.66,390.83,390.64,390.81,101375,1616606880000
387,390.82,390.875,390.72,390.767,106362,1616606940000
388,390.76,390.9,390.72,390.88,105845,1616607000000
389,390.8881,390.95,390.85,390.925,104865,1616607060000
390,390.92,390.93,390.8,390.84,125840,1616607120000
391,390.84,390.9,390.67,390.8,200083,1616607180000
392,390.795,390.84,390.66,390.66,103182,1616607240000
393,390.67,390.82,390.5801,390.81,126036,1616607300000
394,390.82,390.918,390.78,390.82,91507,1616607360000
395,390.81,390.94,390.79,390.93,56049,1616607420000
396,390.9201,390.94,390.8418,390.8619,61080,1616607480000
397,390.86,390.92,390.821,390.895,34560,1616607540000
398,390.895,390.97,390.84,390.935,42592,1616607600000
399,390.9355,390.9355,390.75,390.785,56386,1616607660000
400,390.77,390.77,390.51,390.5499,104364,1616607720000
401,390.54,390.555,390.13,390.15,125782,1616607780000
402,390.16,390.18,389.9215,389.945,185897,1616607840000
403,389.95,390.05,389.92,389.96,117162,1616607900000
404,389.96,390.38,389.95,390.38,220261,1616607960000
405,390.38,390.85,390.365,390.8019,255797,1616608020000
406,390.805,390.83,390.61,390.77,113366,1616608080000
407,390.76,391.02,390.66,391.015,114804,1616608140000
408,391.0281,391.295,391.0281,391.2601,172043,1616608200000
409,391.26,391.26,391.12,391.16,105700,1616608260000
410,391.155,391.2,391.06,391.0681,99944,1616608320000
411,391.08,391.1825,391.07,391.1382,96078,1616608380000
412,391.1389,391.19,391.02,391.06,74671,1616608440000
413,391.05,391.18,391.0301,391.139,74274,1616608500000
414,391.14,391.2,391.07,391.1,74802,1616608560000
415,391.08,391.175,391.0601,391.14,89752,1616608620000
416,391.14,391.32,391.14,391.26,96416,1616608680000
417,391.25,391.31,391.25,391.29,68446,1616608740000
418,391.295,391.35,391.0701,391.14,177593,1616608800000
419,391.13,391.16,390.91,390.96,126865,1616608860000
420,390.96,391.04,390.81,390.82,157509,1616608920000
421,390.82,390.95,390.76,390.77,130916,1616608980000
422,390.74,390.96,390.72,390.935,103191,1616609040000
423,390.935,391.05,390.85,390.87,104274,1616609100000
424,390.8527,390.93,390.85,390.89,86816,1616609160000
425,390.92,391.03,390.8781,390.985,129343,1616609220000
426,391.01,391.25,390.94,391.22,205339,1616609280000
427,391.24,391.27,391.09,391.165,73940,1616609340000
428,391.145,391.265,391.1,391.1589,94491,1616609400000
429,391.1581,391.18,391.03,391.11,83778,1616609460000
430,391.14,391.2,391.025,391.12,62880,1616609520000
431,391.12,391.13,391.01,391.025,57343,1616609580000
432,391.02,391.1,390.94,390.9889,64124,1616609640000
433,391.0,391.21,390.98,391.1,72266,1616609700000
434,391.11,391.17,391.05,391.075,84023,1616609760000
435,391.08,391.205,391.04,391.165,65856,1616609820000
436,391.17,391.39,391.16,391.3505,144364,1616609880000
437,391.37,391.37,391.12,391.18,132727,1616609940000
438,391.175,391.285,391.15,391.285,66762,1616610000000
439,391.31,391.37,391.27,391.34,138020,1616610060000
440,391.35,391.42,391.2,391.28,99132,1616610120000
441,391.275,391.31,391.105,391.19,117323,1616610180000
442,391.2,391.23,390.99,391.0087,77493,1616610240000
443,391.005,391.09,390.82,390.8281,131406,1616610300000
444,390.8299,390.85,390.6301,390.65,150857,1616610360000
445,390.67,390.73,390.605,390.7,78725,1616610420000
446,390.72,390.81,390.59,390.66,124655,1616610480000
447,390.67,390.67,390.4,390.43,104105,1616610540000
448,390.42,390.42,390.1,390.18,263600,1616610600000
449,390.17,390.215,390.08,390.09,246238,1616610660000
450,390.09,390.18,389.935,390.16,236619,1616610720000
451,390.15,390.27,390.135,390.17,170044,1616610780000
452,390.17,390.32,390.13,390.23,114368,1616610840000
453,390.23,390.28,390.09,390.275,84588,1616610900000
454,390.275,390.305,390.1199,390.13,122822,1616610960000
455,390.14,390.47,390.12,390.185,175344,1616611020000
456,390.183,390.1881,390.06,390.1801,133789,1616611080000
457,390.19,390.22,390.061,390.189,112989,1616611140000
458,390.175,390.25,389.74,389.775,245891,1616611200000
459,389.78,389.87,389.725,389.8498,211233,1616611260000
460,389.85,390.16,389.83,389.9,154906,1616611320000
461,389.9,389.95,389.82,389.92,173701,1616611380000
462,389.91,389.97,389.79,389.828,132890,1616611440000
463,389.8144,389.9,389.75,389.819,311036,1616611500000
464,389.82,390.059,389.82,390.03,179420,1616611560000
465,390.05,390.37,390.05,390.309,272121,1616611620000
466,390.3,390.57,390.27,390.545,221263,1616611680000
467,390.547,390.585,390.46,390.585,112930,1616611740000
468,390.58,390.58,390.38,390.4101,97415,1616611800000
469,390.42,390.57,390.36,390.475,99452,1616611860000
470,390.479,390.52,390.4082,390.4515,100996,1616611920000
471,390.455,390.5,390.08,390.11,135731,1616611980000
472,390.11,390.12,389.64,389.66,287959,1616612040000
473,389.66,389.67,389.5,389.53,251209,1616612100000
474,389.525,389.781,389.52,389.66,206061,1616612160000
475,389.67,389.94,389.67,389.84,241253,1616612220000
476,389.83,389.99,389.74,389.9475,154354,1616612280000
477,389.95,390.01,389.52,389.59,188765,1616612340000
478,389.6,389.64,389.41,389.42,191269,1616612400000
479,389.43,389.77,389.4098,389.585,198252,1616612460000
480,389.59,389.82,389.54,389.77,170325,1616612520000
481,389.77,389.88,389.66,389.86,137774,1616612580000
482,389.86,389.935,389.74,389.75,119114,1616612640000
483,389.76,390.157,389.73,390.055,191692,1616612700000
484,390.055,390.1101,389.93,389.995,84201,1616612760000
485,390.005,390.185,389.97,390.06,97362,1616612820000
486,390.05,390.06,389.9,389.985,96757,1616612880000
487,389.985,390.045,389.9,389.945,68908,1616612940000
488,389.94,390.1,389.84,390.04,73178,1616613000000
489,390.03,390.04,389.88,389.94,93979,1616613060000
490,389.935,389.94,389.53,389.75,181943,1616613120000
491,389.75,389.91,389.72,389.835,93071,1616613180000
492,389.84,389.945,389.71,389.8472,101916,1616613240000
493,389.85,389.98,389.59,389.96,172114,1616613300000
494,389.94,390.04,389.82,389.915,119798,1616613360000
495,389.92,390.04,389.815,389.84,106932,1616613420000
496,389.82,390.08,389.6701,390.05,240615,1616613480000
497,390.04,390.18,389.98,390.01,188877,1616613540000
498,390.01,390.03,389.51,389.64,204227,1616613600000
499,389.64,389.68,389.38,389.43,316305,1616613660000
500,389.43,389.62,389.29,389.515,258532,1616613720000
501,389.52,389.61,389.42,389.61,148426,1616613780000
502,389.61,389.6302,389.415,389.58,126993,1616613840000
503,389.57,389.58,389.425,389.49,115291,1616613900000
504,389.49,389.59,389.38,389.45,240975,1616613960000
505,389.455,389.68,389.45,389.625,217622,1616614020000
506,389.63,389.75,389.51,389.551,136974,1616614080000
507,389.55,389.56,389.34,389.38,225479,1616614140000
508,389.39,389.49,389.315,389.385,178671,1616614200000
509,389.385,389.51,389.2006,389.27,294318,1616614260000
510,389.27,389.27,389.02,389.0893,348424,1616614320000
511,389.08,389.13,388.9,388.945,343385,1616614380000
512,388.94,389.02,388.85,388.865,258203,1616614440000
