,open,high,low,close,volume,time,AVG,PV,cumPV,cumV,VWAP,EMA
105,390.12,390.12,390.04,390.04,5593,08:49:00,390.07,2181661.51,128174880.05,328392,390.31,390.1017522178824
106,390.07,390.08,390.07,390.07,4924,08:50:00,390.07,1920704.68,130095584.73,333316,390.31,390.09381416341176
107,390.07,390.08,390.07,390.08,4275,08:51:00,390.08,1667592.0,131763176.73,337591,390.3,390.0903606225588
108,390.08,390.08,390.04,390.04,8337,08:52:00,390.05,3251846.85,135015023.58,345928,390.3,390.0802704669191
109,390.07,390.09,390.07,390.09,12689,08:53:00,390.08,4949725.12,139964748.7,358617,390.29,390.0802028501893
110,390.12,390.19,390.1,390.17,6387,08:54:00,390.15,2491888.05,142456636.75,365004,390.29,390.09765213764194
111,390.16,390.23,390.16,390.22,3412,08:55:00,390.2,1331362.4,143787999.15,368416,390.29,390.12323910323147
112,390.19,390.25,390.19,390.25,3592,08:56:00,390.23,1401706.16,145189705.31,372008,390.29,390.1499293274236
113,390.25,390.28,390.25,390.28,1896,08:57:00,390.27,739951.92,145929657.23,373904,390.29,390.17994699556766
114,390.28,390.3,390.28,390.3,2389,08:58:00,390.29,932402.81,146862060.04,376293,390.29,390.20746024667574
115,390.26,390.26,390.21,390.21,1503,08:59:00,390.23,586515.69,147448575.73,377796,390.29,390.2130951850068
116,390.18,390.21,390.17,390.17,4526,09:00:00,390.18,1765954.68,149214530.41,382322,390.28,390.20482138875514
117,390.17,390.21,390.17,390.21,2330,09:01:00,390.2,909166.0,150123696.41,384652,390.28,390.20361604156636
118,390.27,390.28,390.27,390.27,5097,09:02:00,390.27,1989206.19,152112902.6,389749,390.28,390.22021203117475
119,390.27,390.3,390.27,390.3,638,09:03:00,390.29,249005.02,152361907.62,390387,390.28,390.23765902338107
120,390.31,390.33,390.3,390.33,1512,09:04:00,390.32,590163.84,152952071.46,391899,390.28,390.25824426753576
121,390.31,390.31,390.26,390.27,4057,09:05:00,390.28,1583365.96,154535437.42,395956,390.28,390.2636832006518
122,390.3,390.33,390.3,390.33,4100,09:06:00,390.32,1600312.0,156135749.42,400056,390.28,390.2777624004888
123,390.34,390.36,390.34,390.36,4012,09:07:00,390.35,1566084.2,157701833.62,404068,390.29,390.29582180036664
124,390.36,390.37,390.27,390.27,9800,09:08:00,390.3,3824940.0,161526773.62,413868,390.29,390.29686635027497
125,390.27,390.31,390.26,390.3,1015,09:09:00,390.29,396144.35,161922917.97,414883,390.29,390.2951497627062
126,390.32,390.33,390.3,390.31,2795,09:10:00,390.31,1090916.45,163013834.42,417678,390.29,390.29886232202966
127,390.3,390.3,390.3,390.3,615,09:11:00,390.3,240034.5,163253868.92,418293,390.29,390.29914674152224
128,390.35,390.37,390.35,390.37,600,09:12:00,390.36,234216.0,163488084.92,418893,390.29,390.3143600561417
129,390.4,390.4,390.4,390.4,472,09:13:00,390.4,184268.8,163672353.72,419365,390.29,390.33577004210633
130,390.4,390.4,390.36,390.36,870,09:14:00,390.37,339621.9,164011975.62,420235,390.29,390.3443275315798
131,390.36,390.4,390.34,390.4,6495,09:15:00,390.38,2535518.1,166547493.72,426730,390.29,390.35324564868483
132,390.41,390.42,390.38,390.42,1891,09:16:00,390.41,738265.31,167285759.03,428621,390.29,390.36743423651365
133,390.43,390.46,390.43,390.46,7129,09:17:00,390.45,2783518.05,170069277.08,435750,390.29,390.38807567738525
134,390.44,390.46,390.4399,390.45,2300,09:18:00,390.45,898035.0,170967312.08,438050,390.29,390.403556758039
135,390.43,390.44,390.41,390.41,900,09:19:00,390.42,351378.0,171318690.08,438950,390.29,390.40766756852923
136,390.43,390.44,390.36,390.37,13957,09:20:00,390.39,5448673.23,176767363.31,452907,390.3,390.40325067639696
137,390.35,390.35,390.3,390.31,7997,09:21:00,390.32,3121389.04,179888752.35,460904,390.3,390.3824380072977
138,390.3,390.3,390.22,390.22,19005,09:22:00,390.25,7416701.25,187305453.6,479909,390.29,390.3493285054733
139,390.28,390.4,390.28,390.4,1851,09:23:00,390.36,722556.36,188028009.96,481760,390.29,390.351996379105
140,390.43,390.44,390.31,390.31,3357,09:24:00,390.35,1310404.95,189338414.91,485117,390.29,390.35149728432873
141,390.34,390.34,390.29,390.29,523,09:25:00,390.31,204132.13,189542547.04,485640,390.29,390.34112296324656
142,390.28,390.3,390.25,390.3,1375,09:26:00,390.28,536635.0,190079182.04,487015,390.29,390.3258422224349
143,390.33,390.33,390.33,390.33,700,09:27:00,390.33,273231.0,190352413.04,487715,390.29,390.3268816668262
144,390.35,390.35,390.23,390.24,15167,09:28:00,390.27,5919225.09,196271638.13,502882,390.29,390.3126612501196
145,390.23,390.26,390.03,390.06,47302,09:29:00,390.12,18453456.24,214725094.37,550184,390.28,390.2644959375897
146,390.03,390.56,390.01,390.385,627452,09:30:00,390.32,244907064.64,459632159.01,1177636,390.3,390.2783719531922
147,390.38,390.44,390.07,390.2,263200,09:31:00,390.24,102711168.0,562343327.01,1440836,390.29,390.2687789648942
148,390.2,390.4,390.04,390.18,388593,09:32:00,390.21,151632874.53,713976201.54,1829429,390.27,390.25408422367065
149,390.17,390.1701,390.02,390.14,288462,09:33:00,390.11,112531910.82,826508112.36,2117891,390.25,390.21806316775303
150,390.13,390.17,390.02,390.043,159870,09:34:00,390.08,62362089.6,888870201.96,2277761,390.24,390.1835473758148
151,390.03,390.22,389.97,390.11,172871,09:35:00,390.1,67436977.1,956307179.06,2450632,390.23,390.1626605318611
152,390.13,390.42,390.09,390.345,199788,09:36:00,390.28,77973260.64,1034280439.7,2650420,390.23,390.1919953988958
153,390.35,390.47,390.15,390.18,314691,09:37:00,390.27,122814456.57,1157094896.27,2965111,390.24,390.21149654917184
154,390.18,390.41,390.09,390.359,265264,09:38:00,390.29,103529886.56,1260624782.83,3230375,390.24,390.23112241187886
155,390.35,390.81,390.35,390.71,420854,09:39:00,390.62,164393989.48,1425018772.31,3651229,390.28,390.32834180890916
156,390.72,390.8,390.26,390.3217,345486,09:40:00,390.46,134898463.56,1559917235.87,3996715,390.3,390.3612563566819
157,390.33,390.53,390.13,390.53,392597,09:41:00,390.4,153269868.8,1713187104.67,4389312,390.31,390.3709422675114
158,390.53,390.665,390.35,390.63,141695,09:42:00,390.55,55338982.25,1768526086.92,4531007,390.32,390.4157067006335
159,390.64,390.73,390.41,390.47,230444,09:43:00,390.54,89997599.76,1858523686.68,4761451,390.33,390.4467800254751
160,390.465,390.64,390.31,390.64,205298,09:44:00,390.53,80175027.94,1938698714.62,4966749,390.34,390.4675850191063
161,390.64,390.91,390.57,390.725,490778,09:45:00,390.73,191761687.94,2130460402.56,5457527,390.37,390.53318876432974
162,390.72,390.74,390.58,390.64,147245,09:46:00,390.65,57521259.25,2187981661.81,5604772,390.38,390.5623915732473
163,390.64,390.84,390.5911,390.74,233645,09:47:00,390.72,91289774.4,2279271436.21,5838417,390.39,390.6017936799355
164,390.77,390.9,390.76,390.845,131584,09:48:00,390.84,51428290.56,2330699726.77,5970001,390.4,390.6613452599516
165,390.845,391.105,390.83,391.075,182870,09:49:00,391.0,71502170.0,2402201896.77,6152871,390.42,390.7460089449637
166,391.08,391.23,391.01,391.11,316147,09:50:00,391.12,123651414.64,2525853311.41,6469018,390.45,390.83950670872275
167,391.1155,391.18,391.0411,391.14,118165,09:51:00,391.12,46216694.8,2572070006.21,6587183,390.47,390.90963003154206
168,391.155,391.35,391.15,391.28,209683,09:52:00,391.26,82040570.58,2654110576.79,6796866,390.49,390.99722252365655
169,391.3,391.41,391.28,391.4,161432,09:53:00,391.36,63178027.52,2717288604.31,6958298,390.51,391.08791689274244
170,391.4,391.45,391.34,391.43,123320,09:54:00,391.41,48268681.2,2765557285.51,7081618,390.53,391.16843766955685
171,391.44,391.47,391.33,391.4211,147361,09:55:00,391.41,57678569.01,2823235854.52,7228979,390.54,391.22882825216766
172,391.425,391.44,391.36,391.39,133479,09:56:00,391.4,52243680.6,2875479535.12,7362458,390.56,391.27162118912577
173,391.38,391.49,391.3501,391.445,102124,09:57:00,391.43,39974397.32,2915453932.44,7464582,390.57,391.31121589184437
174,391.445,391.47,391.27,391.2701,248987,09:58:00,391.34,97438572.58,3012892505.02,7713569,390.6,391.31841191888327
175,391.29,391.41,391.24,391.3,250043,09:59:00,391.32,97846826.76,3110739331.78,7963612,390.62,391.31880893916247
176,391.3,391.63,391.29,391.55,217111,10:00:00,391.49,84996785.39,3195736117.17,8180723,390.64,391.36160670437187
177,391.57,391.6,391.14,391.1411,215457,10:01:00,391.29,84306169.53,3280042286.7,8396180,390.66,391.3437050282789
178,391.16,391.23,391.02,391.12,222682,10:02:00,391.12,87095383.84,3367137670.54,8618862,390.67,391.2877787712092
179,391.13,391.16,391.05,391.05,143949,10:03:00,391.09,56297014.41,3423434684.95,8762811,390.68,391.2383340784069
180,391.055,391.27,391.055,391.25,90981,10:04:00,391.19,35590857.39,3459025542.34,8853792,390.68,391.2262505588052
181,391.26,391.46,391.22,391.46,198926,10:05:00,391.38,77855657.88,3536881200.22,9052718,390.7,391.26468791910395
182,391.45,391.5,391.345,391.46,118053,10:06:00,391.44,46210666.32,3583091866.54,9170771,390.71,391.308515939328
183,391.465,391.67,391.36,391.57,175947,10:07:00,391.53,68888528.91,3651980395.45,9346718,390.72,391.36388695449597
184,391.575,391.58,391.43,391.48,86477,10:08:00,391.5,33855745.5,3685836140.95,9433195,390.73,391.397915215872
185,391.495,391.5,391.14,391.34,194812,10:09:00,391.33,76235779.96,3762071920.91,9628007,390.74,391.380936411904
186,391.35,391.51,391.35,391.3758,146537,10:10:00,391.41,57356047.17,3819427968.08,9774544,390.75,391.388202308928
187,391.375,391.51,391.33,391.4301,144542,10:11:00,391.42,56576629.64,3876004597.72,9919086,390.76,391.396151731696
188,391.44,391.53,391.27,391.2717,84952,10:12:00,391.36,33246814.72,3909251412.44,10004038,390.77,391.387113798772
189,391.2819,391.34,391.07,391.32,293461,10:13:00,391.24,114813681.64,4024065094.08,10297499,390.78,391.350335349079
190,391.319,391.64,391.28,391.51,267829,10:14:00,391.48,104849696.92,4128914791.0,10565328,390.8,391.38275151180926
191,391.5001,391.58,391.33,391.3619,135043,10:15:00,391.42,52858531.06,4181773322.06,10700371,390.81,391.392063633857
192,391.37,391.38,391.2019,391.245,139392,10:16:00,391.28,54541301.76,4236314623.82,10839763,390.81,391.3640477253927
193,391.2301,391.32,391.19,391.26,104016,10:17:00,391.26,40697300.16,4277011923.98,10943779,390.82,391.3380357940445
194,391.26,391.59,391.255,391.56,146652,10:18:00,391.47,57409858.44,4334421782.42,11090431,390.83,391.3710268455334
195,391.55,391.61,391.4,391.5219,122801,10:19:00,391.51,48077819.51,4382499601.93,11213232,390.83,391.40577013415003
196,391.52,391.66,391.43,391.525,175639,10:20:00,391.54,68769694.06,4451269295.99,11388871,390.84,391.4393276006125
197,391.52,391.55,391.41,391.485,98094,10:21:00,391.48,38401839.12,4489671135.11,11486965,390.85,391.44949570045935
198,391.4801,391.58,391.39,391.43,69372,10:22:00,391.47,27157056.84,4516828191.95,11556337,390.85,391.4546217753445
199,391.4301,391.6481,391.4301,391.52,80212,10:23:00,391.53,31405404.36,4548233596.31,11636549,390.86,391.47346633150835
200,391.5481,391.629,391.49,391.545,72616,10:24:00,391.55,28432794.8,4576666391.11,11709165,390.86,391.4925997486312
201,391.55,391.6,391.3622,391.37,93231,10:25:00,391.44,36494342.64,4613160733.75,11802396,390.87,391.47944981147344
202,391.37,391.52,391.32,391.4182,94976,10:26:00,391.42,37175505.92,4650336239.67,11897372,390.87,391.4645873586051
203,391.42,391.65,391.42,391.63,124822,10:27:00,391.57,48876550.54,4699212790.21,12022194,390.88,391.49094051895383
204,391.64,391.71,391.24,391.35,387556,10:28:00,391.43,151701045.08,4850913835.29,12409750,390.9,391.4757053892154
205,391.37,391.51,391.35,391.44,146377,10:29:00,391.43,57296349.11,4908210184.4,12556127,390.9,391.4642790419116
206,391.45,391.57,391.3055,391.36,111133,10:30:00,391.41,43498567.53,4951708751.93,12667260,390.91,391.4507092814337
207,391.35,391.54,391.34,391.52,71873,10:31:00,391.47,28136123.31,4979844875.24,12739133,390.91,391.4555319610753
208,391.53,391.77,391.46,391.64,177382,10:32:00,391.62,69466338.84,5049311214.08,12916515,390.92,391.4966489708064
209,391.65,391.76,391.62,391.735,72889,10:33:00,391.7,28550621.3,5077861835.38,12989404,390.92,391.54748672810484
210,391.735,391.745,391.6599,391.72,77681,10:34:00,391.71,30428424.51,5108290259.89,13067085,390.93,391.58811504607866
211,391.72,391.73,391.5,391.525,143954,10:35:00,391.58,56369507.32,5164659767.21,13211039,390.94,391.586086284559
212,391.54,391.6,391.5,391.51,66403,10:36:00,391.54,25999430.62,5190659197.83,13277442,390.94,391.57456471341925
213,391.51,391.66,391.43,391.46,88693,10:37:00,391.52,34725083.36,5225384281.19,13366135,390.94,391.56092353506443
214,391.47,391.68,391.47,391.63,134869,10:38:00,391.59,52813351.71,5278197632.9,13501004,390.95,391.5681926512983
215,391.62,391.77,391.58,391.77,92820,10:39:00,391.71,36358522.2,5314556155.1,13593824,390.95,391.6036444884737
216,391.78,391.849,391.64,391.815,133506,10:40:00,391.77,52303645.62,5366859800.72,13727330,390.96,391.6452333663553
217,391.82,391.84,391.715,391.715,77294,10:41:00,391.76,30280697.44,5397140498.16,13804624,390.97,391.67392502476645
218,391.715,391.82,391.67,391.82,66037,10:42:00,391.77,25871315.49,5423011813.65,13870661,390.97,391.6979437685748
219,391.82,391.89,391.803,391.885,49433,10:43:00,391.86,19370815.38,5442382629.03,13920094,390.97,391.73845782643116
220,391.9,392.115,391.9,392.08,162289,10:44:00,392.03,63622156.67,5506004785.7,14082383,390.99,391.81134336982336
221,392.08,392.4,392.07,392.381,143936,10:45:00,392.28,56463214.08,5562467999.78,14226319,391.0,391.9285075273675
222,392.39,392.44,392.16,392.32,548708,10:46:00,392.31,215263635.48,5777731635.26,14775027,391.05,392.02388064552565
223,392.315,392.39,392.15,392.22,264339,10:47:00,392.25,103686972.75,5881418608.01,15039366,391.07,392.08041048414424
224,392.23,392.29,392.18,392.22,78223,10:48:00,392.23,30681407.29,5912100015.3,15117589,391.07,392.11780786310817
225,392.23,392.2616,392.1801,392.2,49022,10:49:00,392.21,19226918.62,5931326933.92,15166611,391.08,392.1408558973311
226,392.199,392.25,392.15,392.18,71216,10:50:00,392.19,27930203.04,5959257136.96,15237827,391.08,392.1531419229983
227,392.18,392.26,392.18,392.25,95565,10:51:00,392.23,37483459.95,5996740596.91,15333392,391.09,392.17235644224877
228,392.24,392.27,392.1695,392.18,155003,10:52:00,392.21,60793726.63,6057534323.54,15488395,391.1,392.1817673316866
229,392.19,392.21,392.12,392.175,73639,10:53:00,392.17,28879006.63,6086413330.17,15562034,391.11,392.178825498765
230,392.18,392.21,392.14,392.16,60587,10:54:00,392.17,23760403.79,6110173733.96,15622621,391.11,392.17661912407374
231,392.15,392.1699,392.09,392.1619,89636,10:55:00,392.14,35149861.04,6145323595.0,15712257,391.12,392.16746434305526
232,392.16,392.22,392.15,392.1652,61867,10:56:00,392.18,24263000.06,6169586595.06,15774124,391.12,392.1705982572915
233,392.165,392.21,392.06,392.0711,50908,10:57:00,392.11,19961535.88,6189548130.94,15825032,391.12,392.15544869296866
234,392.07,392.08,392.0,392.0581,79152,10:58:00,392.05,31031541.6,6220579672.54,15904184,391.13,392.1290865197265
235,392.0599,392.07,392.0,392.055,95475,10:59:00,392.04,37430019.0,6258009691.54,15999659,391.13,392.10681488979486
236,392.055,392.07,392.03,392.0691,65546,11:00:00,392.06,25697964.76,6283707656.3,16065205,391.14,392.09511116734615
237,392.065,392.09,391.99,391.995,69402,11:01:00,392.02,27206972.04,6310914628.34,16134607,391.14,392.0763333755096
238,392.0,392.14,391.99,392.1368,63734,11:02:00,392.09,24989464.06,6335904092.4,16198341,391.15,392.07975003163216
