,open,high,low,close,volume,time,AVG,PV,cumPV,cumV,VWAP,EMA
46,390.79,390.79,390.75,390.75,3257,07:46:00,390.76,1272705.32,88106765.83,225236,391.18,390.85632347884024
47,390.7,390.77,390.7,390.72,2339,07:47:00,390.73,913917.47,89020683.3,227575,391.17,390.82474260913017
48,390.72,390.72,390.68,390.71,600,07:48:00,390.7,234420.0,89255103.3,228175,391.17,390.7935569568476
49,390.72,390.72,390.72,390.72,130,07:49:00,390.72,50793.6,89305896.9,228305,391.17,390.7751677176357
50,390.68,390.74,390.68,390.74,2598,07:50:00,390.72,1015090.56,90320987.46,230903,391.16,390.7613757882268
51,390.72,390.77,390.71,390.76,8515,07:51:00,390.75,3327236.25,93648223.71,239418,391.15,390.7585318411701
52,390.78,390.8,390.77,390.8,8313,07:52:00,390.79,3248637.27,96896860.98,247731,391.14,390.76639888087755
53,390.71,390.71,390.67,390.69,7730,07:53:00,390.69,3020033.7,99916894.68,255461,391.12,390.74729916065814
54,390.69,390.7,390.69,390.7,500,07:54:00,390.7,195350.0,100112244.68,255961,391.12,390.7354743704936
55,390.69,390.69,390.66,390.69,1066,07:55:00,390.68,416464.88,100528709.56,257027,391.12,390.7216057778702
56,390.67,390.75,390.66,390.75,2400,07:56:00,390.72,937728.0,101466437.56,259427,391.12,390.7212043334027
57,390.75,390.75,390.74,390.75,555,07:57:00,390.75,216866.25,101683303.81,259982,391.12,390.728403250052
58,390.75,390.75,390.75,390.75,500,07:59:00,390.75,195375.0,101878678.81,260482,391.12,390.733802437539
59,390.77,390.91,390.77,390.91,2908,08:00:00,390.86,1136620.88,103015299.69,263390,391.11,390.7653518281543
60,390.91,390.93,390.91,390.93,1560,08:01:00,390.92,609835.2,103625134.89,264950,391.11,390.8040138711157
61,390.93,391.01,390.93,391.01,5400,08:02:00,390.98,2111292.0,105736426.89,270350,391.11,390.8480104033368
62,391.02,391.06,391.01,391.03,1063,08:03:00,391.03,415664.89,106152091.78,271413,391.11,390.8935078025026
63,391.03,391.07,391.01,391.07,3616,08:04:00,391.05,1414036.8,107566128.58,275029,391.11,390.9326308518769
64,391.08,391.18,391.08,391.15,2801,08:05:00,391.14,1095583.14,108661711.72,277830,391.11,390.9844731389077
65,391.15,391.15,391.11,391.13,5400,08:06:00,391.13,2112102.0,110773813.72,283230,391.11,391.0208548541808
66,391.14,391.16,391.14,391.15,1200,08:07:00,391.15,469380.0,111243193.72,284430,391.11,391.0531411406356
67,391.18,391.22,391.18,391.22,3345,08:08:00,391.21,1308597.45,112551791.17,287775,391.11,391.09235585547674
68,391.19,391.39,391.17,391.39,10147,08:09:00,391.32,3970724.04,116522515.21,297922,391.12,391.1492668916075
69,391.39,391.42,391.33,391.35,15393,08:10:00,391.37,6024358.41,122546873.62,313315,391.13,391.20445016870565
70,391.34,391.36,391.34,391.36,5400,08:11:00,391.35,2113290.0,124660163.62,318715,391.13,391.24083762652924
71,391.42,391.45,391.41,391.44,7135,08:12:00,391.43,2792853.05,127453016.67,325850,391.14,391.2881282198969
72,391.38,391.38,391.32,391.38,3315,08:13:00,391.36,1297358.4,128750375.07,329165,391.14,391.3060961649227
73,391.4,391.4,391.31,391.31,1801,08:14:00,391.34,704803.34,129455178.41,330966,391.14,391.314572123692
74,391.31,391.35,391.25,391.28,89491,08:15:00,391.29,35016933.39,164472111.8,420457,391.17,391.308429092769
75,391.27,391.27,391.21,391.21,1710,08:16:00,391.23,669003.3,165141115.1,422167,391.17,391.28882181957675
76,391.21,391.21,391.21,391.21,3100,08:17:00,391.21,1212751.0,166353866.1,425267,391.18,391.2691163646826
77,391.25,391.31,391.22,391.31,5100,08:18:00,391.28,1995528.0,168349394.1,430367,391.18,391.27183727351195
78,391.3,391.3,391.3,391.3,307,08:19:00,391.3,120129.1,168469523.2,430674,391.18,391.27887795513396
79,391.25,391.25,391.22,391.22,1111,08:20:00,391.23,434656.53,168904179.73,431785,391.18,391.26665846635046
80,391.21,391.22,391.21,391.22,474,08:21:00,391.22,185438.28,169089618.01,432259,391.18,391.25499384976285
81,391.19,391.2,391.15,391.15,2579,08:22:00,391.17,1008827.43,170098445.44,434838,391.18,391.2337453873222
82,391.15,391.18,391.13,391.18,1300,08:23:00,391.16,508508.0,170606953.44,436138,391.18,391.21530904049166
83,391.2,391.2,391.2,391.2,536,08:24:00,391.2,209683.2,170816636.64,436674,391.18,391.21148178036873
84,391.25,391.27,391.23,391.23,3583,08:25:00,391.24,1401812.92,172218449.56,440257,391.18,391.21861133527653
85,391.23,391.24,391.23,391.24,5596,08:26:00,391.24,2189379.04,174407828.6,445853,391.18,391.2239585014574
86,391.25,391.26,391.19,391.2,1159,08:27:00,391.22,453423.98,174861252.58,447012,391.18,391.22296887609303
87,391.24,391.24,391.24,391.24,200,08:28:00,391.24,78248.0,174939500.58,447212,391.18,391.22722665706976
88,391.22,391.22,391.16,391.17,2614,08:29:00,391.18,1022544.52,175962045.1,449826,391.18,391.2154199928023
89,391.19,391.26,391.19,391.26,432,08:30:00,391.24,169015.68,176131060.78,450258,391.18,391.22156499460175
90,391.25,391.25,391.21,391.21,1700,08:31:00,391.22,665074.0,176796134.78,451958,391.18,391.2211737459513
91,391.12,391.15,391.12,391.15,1257,08:32:00,391.14,491662.98,177287797.76,453215,391.18,391.2008803094635
92,391.15,391.15,391.1,391.1,2400,08:33:00,391.12,938688.0,178226485.76,455615,391.18,391.1806602320976
93,391.12,391.12,391.09,391.1,300,08:34:00,391.1,117330.0,178343815.76,455915,391.18,391.16049517407316
94,391.1,391.17,391.1,391.17,400,08:35:00,391.15,156460.0,178500275.76,456315,391.18,391.15787138055487
95,391.26,391.29,391.21,391.21,5645,08:36:00,391.24,2208549.8,180708825.56,461960,391.18,391.1784035354162
96,391.25,391.26,391.22,391.22,2958,08:37:00,391.23,1157258.34,181866083.9,464918,391.18,391.1913026515621
97,391.2,391.22,391.19,391.19,5152,08:38:00,391.2,2015462.4,183881546.3,470070,391.18,391.1934769886716
98,391.24,391.31,391.22,391.3,9248,08:39:00,391.28,3618557.44,187500103.74,479318,391.18,391.2151077415037
99,391.28,391.28,391.05,391.23,21640,08:40:00,391.19,8465351.6,195965455.34,500958,391.18,391.20883080612776
100,391.241,391.3,391.23,391.3,4500,08:41:00,391.28,1760760.0,197726215.34,505458,391.18,391.22662310459583
101,391.31,391.36,391.08,391.09,37413,08:42:00,391.18,14635217.34,212361432.68,542871,391.18,391.2149673284469
102,391.07,391.11,391.06,391.1,1726,08:43:00,391.09,675021.34,213036454.02,544597,391.18,391.18372549633517
103,391.11,391.13,391.07,391.07,4676,08:44:00,391.09,1828736.84,214865190.86,549273,391.18,391.16029412225134
104,391.01,391.03,390.98,390.98,2230,08:45:00,391.0,871930.0,215737120.86,551503,391.18,391.1202205916885
105,390.96,390.98,390.92,390.92,2592,08:46:00,390.94,1013316.48,216750437.34,554095,391.18,391.0751654437664
106,390.91,390.91,390.89,390.91,3600,08:47:00,390.9,1407240.0,218157677.34,557695,391.18,391.03137408282487
107,390.82,390.9,390.81,390.9,1408,08:48:00,390.87,550344.96,218708022.3,559103,391.18,390.9910305621187
108,390.89,390.89,390.87,390.87,1038,08:49:00,390.88,405733.44,219113755.74,560141,391.18,390.963272921589
109,390.87,390.91,390.86,390.91,1908,08:50:00,390.89,745818.12,219859573.86,562049,391.18,390.9449546911917
110,390.92,390.95,390.88,390.94,2100,08:51:00,390.92,820932.0,220680505.86,564149,391.17,390.9387160183938
111,390.93,390.98,390.93,390.98,500,08:52:00,390.96,195480.0,220875985.86,564649,391.17,390.94403701379537
112,390.99,390.99,390.99,390.99,450,08:53:00,390.99,175945.5,221051931.36,565099,391.17,390.9555277603465
113,390.98,391.0,390.98,390.99,1845,08:54:00,390.99,721376.55,221773307.91,566944,391.17,390.9641458202599
114,390.99,391.03,390.97,391.03,1724,08:56:00,391.01,674101.24,222447409.15,568668,391.17,390.9756093651949
115,391.02,391.02,391.01,391.01,850,08:57:00,391.01,332358.5,222779767.65,569518,391.17,390.98420702389615
116,390.98,390.98,390.97,390.97,1200,08:58:00,390.97,469164.0,223248931.65,570718,391.17,390.98065526792215
117,390.98,390.98,390.96,390.96,800,08:59:00,390.97,312776.0,223561707.65,571518,391.17,390.9779914509416
118,390.94,390.94,390.91,390.94,1273,09:00:00,390.93,497653.89,224059361.54,572791,391.17,390.96599358820623
119,390.93,390.93,390.85,390.86,5800,09:01:00,390.88,2267104.0,226326465.54,578591,391.17,390.9444951911547
120,390.9,390.9,390.83,390.83,3265,09:02:00,390.85,1276125.25,227602590.79,581856,391.17,390.92087139336604
121,390.79,390.8,390.74,390.76,6709,09:03:00,390.77,2621675.93,230224266.72,588565,391.16,390.8831535450245
122,390.72,390.72,390.69,390.69,5300,09:04:00,390.7,2070710.0,232294976.72,593865,391.16,390.8373651587684
123,390.7,390.76,390.7,390.76,2698,09:05:00,390.74,1054216.52,233349193.24,596563,391.16,390.8130238690763
124,390.79,390.8,390.67,390.72,6181,09:06:00,390.73,2415102.13,235764295.37,602744,391.15,390.79226790180724
125,390.68,390.68,390.65,390.65,935,09:07:00,390.66,365267.1,236129562.47,603679,391.15,390.75920092635545
126,390.63,390.71,390.63,390.71,4128,09:08:00,390.68,1612727.04,237742289.51,607807,391.15,390.73940069476663
127,390.71,390.76,390.71,390.74,2970,09:09:00,390.74,1160497.8,238902787.31,610777,391.15,390.739550521075
128,390.74,390.81,390.74,390.8,6031,09:10:00,390.78,2356794.18,241259581.49,616808,391.14,390.74966289080623
129,390.79,390.81,390.79,390.79,2144,09:11:00,390.8,837875.2,242097456.69,618952,391.14,390.7622471681047
130,390.78,390.82,390.78,390.82,858,09:12:00,390.81,335314.98,242432771.67,619810,391.14,390.7741853760785
131,390.84,390.86,390.83,390.84,1527,09:13:00,390.84,596812.68,243029584.35,621337,391.14,390.79063903205883
132,390.85,390.86,390.84,390.85,2500,09:14:00,390.85,977125.0,244006709.35,623837,391.14,390.80547927404416
133,390.8,390.8,390.78,390.78,1029,09:15:00,390.79,402122.91,244408832.26,624866,391.14,390.80160945553314
134,390.77,390.78,390.77,390.78,420,09:16:00,390.78,164127.6,244572959.86,625286,391.14,390.7962070916498
135,390.81,390.81,390.8,390.81,1800,09:17:00,390.81,703458.0,245276417.86,627086,391.14,390.79965531873734
136,390.83,390.85,390.83,390.85,2027,09:18:00,390.84,792232.68,246068650.54,629113,391.14,390.809741489053
137,390.87,390.9,390.87,390.895,4171,09:19:00,390.89,1630402.19,247699052.73,633284,391.13,390.82980611678977
138,390.89,390.9,390.88,390.9,1059,09:20:00,390.89,413952.51,248113005.24,634343,391.13,390.8448545875923
139,390.89,390.93,390.89,390.93,4600,09:21:00,390.92,1798232.0,249911237.24,638943,391.13,390.86364094069427
140,390.94,390.94,390.82,390.82,6609,09:22:00,390.86,2583193.74,252494430.98,645552,391.13,390.8627307055207
141,390.84,390.84,390.84,390.84,1690,09:23:00,390.84,660519.6,253154950.58,647242,391.13,390.85704802914046
142,390.86,390.86,390.82,390.82,5090,09:24:00,390.83,1989324.7,255144275.28,652332,391.13,390.8502860218553
143,390.82,390.94,390.82,390.93,9863,09:25:00,390.9,3855446.7,258999721.98,662195,391.12,390.8627145163915
144,390.94,390.97,390.88,390.88,11765,09:26:00,390.91,4599056.15,263598778.13,673960,391.12,390.8745358872937
145,390.92,390.95,390.88,390.88,4550,09:27:00,390.9,1778595.0,265377373.13,678510,391.12,390.8809019154703
146,390.9,390.94,390.84,390.84,72317,09:28:00,390.87,28266545.79,293643918.92,750827,391.09,390.87817643660276
147,390.87,391.06,390.82,390.97,57933,09:29:00,390.95,22648906.35,316292825.27,808760,391.08,390.8961323274521
148,391.0,391.25,390.92,391.09,779173,09:30:00,391.09,304726768.57,621019593.84,1587933,391.09,390.9445992455891
149,391.09,391.21,391.03,391.12,322783,09:31:00,391.12,126246886.96,747266480.8,1910716,391.09,390.9884494341918
150,391.14,391.305,391.06,391.305,230069,09:32:00,391.22,90007594.18,837274074.98,2140785,391.11,391.04633707564386
151,391.3,391.4,391.18,391.29,305054,09:33:00,391.29,119364579.66,956638654.64,2445839,391.13,391.1072528067329
152,391.3,391.32,391.15,391.19,213908,09:34:00,391.22,83685087.76,1040323742.4,2659747,391.14,391.13543960504967
153,391.18,391.36,391.14,391.28,261120,09:35:00,391.26,102165811.2,1142489553.6,2920867,391.15,391.16657970378725
154,391.28,391.45,391.24,391.37,181741,09:36:00,391.35,71124340.35,1213613893.95,3102608,391.16,391.2124347778405
155,391.37,391.48,391.34,391.4101,145813,09:37:00,391.41,57072666.33,1270686560.28,3248421,391.17,391.2618260833804
156,391.42,391.48,391.35,391.39,171147,09:38:00,391.41,66988647.27,1337675207.55,3419568,391.18,391.29886956253534
157,391.39,391.52,391.35,391.51,152679,09:39:00,391.46,59767721.34,1397442928.89,3572247,391.19,391.3391521719015
158,391.51,391.54,391.32,391.3559,203385,09:40:00,391.41,79606922.85,1477049851.74,3775632,391.21,391.35686412892613
159,391.35,391.46,391.22,391.45,235124,09:41:00,391.38,92022831.12,1569072682.86,4010756,391.22,391.36264809669456
160,391.45,391.465,391.29,391.36,96143,09:42:00,391.37,37627485.91,1606700168.77,4106899,391.22,391.3644860725209
161,391.37,391.45,391.29,391.42,89470,09:43:00,391.39,35017663.3,1641717832.07,4196369,391.22,391.37086455439066
162,391.425,391.59,391.425,391.57,177982,09:44:00,391.53,69685292.46,1711403124.53,4374351,391.24,391.410648415793
163,391.57,391.91,391.55,391.85,597499,09:45:00,391.77,234082183.23,1945485307.76,4971850,391.3,391.5004863118447
164,391.84,392.0,391.68,391.835,387150,09:46:00,391.84,151700856.0,2097186163.76,5359000,391.34,391.5853647338835
165,391.83,391.91,391.75,391.84,150235,09:47:00,391.83,58866580.05,2156052743.81,5509235,391.35,391.6465235504126
166,391.83,391.83,391.55,391.55,173606,09:48:00,391.64,67991053.84,2224043797.65,5682841,391.36,391.6448926628094
167,391.55,391.635,391.2211,391.2211,232182,09:49:00,391.36,90866747.52,2314910545.17,5915023,391.36,391.57366949710706
168,391.22,391.28,391.1,391.1411,223554,09:50:00,391.17,87447618.18,2402358163.35,6138577,391.35,391.47275212283034
169,391.15,391.18,390.82,390.87,248869,09:51:00,390.96,97297824.24,2499655987.59,6387446,391.34,391.34456409212277
170,390.88,390.891,390.66,390.68,271175,09:52:00,390.74,105958919.5,2605614907.09,6658621,391.31,391.1934230690921
171,390.675,390.7584,390.61,390.7,243874,09:53:00,390.69,95279133.06,2700894040.15,6902495,391.29,391.06756730181905
172,390.705,391.02,390.7,390.84,334305,09:54:00,390.85,130663109.25,2831557149.4,7236800,391.27,391.01317547636427
173,390.84,390.92,390.68,390.72,116481,09:55:00,390.77,45517280.37,2877074429.77,7353281,391.26,390.9523816072732
174,390.72,390.94,390.72,390.91,134129,09:56:00,390.86,52425660.94,2929500090.71,7487410,391.26,390.9292862054549
175,390.915,391.03,390.79,390.89,187649,09:57:00,390.9,73351994.1,3002852084.81,7675059,391.25,390.9219646540912
176,390.88,390.885,390.69,390.81,181005,09:58:00,390.8,70736754.0,3073588838.81,7856064,391.24,390.8914734905684
177,390.825,390.86,390.69,390.71,155696,09:59:00,390.75,60838212.0,3134427050.81,8011760,391.23,390.8561051179263
178,390.7,391.05,390.59,390.98,224694,10:00:00,390.87,87826143.78,3222253194.59,8236454,391.22,390.8595788384447
179,391.01,391.17,390.85,391.1,251029,10:01:00,391.04,98162380.16,3320415574.75,8487483,391.21,390.90468412883354
180,391.11,391.26,390.97,391.2019,188259,10:02:00,391.14,73635625.26,3394051200.01,8675742,391.21,390.9635130966251
181,391.2,391.34,391.0611,391.16,196137,10:03:00,391.19,76726833.03,3470778033.04,8871879,391.21,391.02013482246883
182,391.15,391.18,391.04,391.11,224498,10:04:00,391.11,87803412.78,3558581445.82,9096377,391.21,391.04260111685164
183,391.11,391.3499,391.08,391.3,218302,10:05:00,391.24,85408474.48,3643989920.3,9314679,391.21,391.09195083763876
184,391.3,391.4,391.23,391.39,145378,10:06:00,391.34,56892226.52,3700882146.82,9460057,391.21,391.15396312822907
185,391.4,391.57,391.37,391.3942,206834,10:07:00,391.44,80963100.96,3781845247.78,9666891,391.22,391.22547234617184
186,391.4,391.41,391.21,391.31,162381,10:08:00,391.31,63541309.11,3845386556.89,9829272,391.22,391.24660425962884
187,391.31,391.37,391.21,391.295,81422,10:09:00,391.29,31859614.38,3877246171.27,9910694,391.22,391.2574531947216
188,391.295,391.33,391.04,391.15,137219,10:10:00,391.17,53675956.23,3930922127.5,10047913,391.22,391.23558989604123
189,391.16,391.42,391.06,391.365,211855,10:11:00,391.28,82894624.4,4013816751.9,10259768,391.22,391.2466924220309
190,391.37,391.545,391.34,391.545,205743,10:12:00,391.48,80544269.64,4094361021.54,10465511,391.22,391.30501931652316
191,391.54,391.66,391.26,391.36,186651,10:13:00,391.43,73060800.93,4167421822.47,10652162,391.23,391.3362644873924
192,391.37,391.5,391.19,391.2689,142938,10:14:00,391.32,55934498.16,4223356320.63,10795100,391.23,391.3321983655443
193,391.27,391.34,391.18,391.299,164373,10:15:00,391.27,64314223.71,4287670544.34,10959473,391.23,391.31664877415824
194,391.29,391.3,390.85,390.885,168037,10:16:00,391.01,65704147.37,4353374691.71,11127510,391.23,391.2399865806187
195,390.87,390.94,390.35,390.44,368526,10:17:00,390.58,143938885.08,4497313576.79,11496036,391.21,391.074989935464
196,390.44,390.49,390.27,390.4599,345177,10:18:00,390.41,134760552.57,4632074129.36,11841213,391.18,390.908742451598
197,390.45,390.48,390.345,390.38,161892,10:19:00,390.4,63202636.8,4695276766.16,12003105,391.17,390.7815568386985
198,390.38,390.59,390.36,390.589,285312,10:20:00,390.51,111417189.12,4806693955.28,12288417,391.16,390.71366762902386
199,390.58,390.79,390.55,390.7,206272,10:21:00,390.68,80586344.96,4887280300.24,12494689,391.15,390.7052507217679
200,390.69,390.92,390.67,390.71,156822,10:22:00,390.77,61281332.94,4948561633.18,12651511,391.14,390.72143804132594
201,390.7,390.97,390.68,390.89,205790,10:23:00,390.85,80433021.5,5028994654.68,12857301,391.14,390.75357853099445
202,390.885,390.9,390.66,390.6911,136358,10:24:00,390.75,53281888.5,5082276543.18,12993659,391.14,390.75268389824583
203,390.7,390.7321,390.59,390.655,188053,10:25:00,390.66,73464784.98,5155741328.16,13181712,391.13,390.7295129236844
204,390.66,390.78,390.5603,390.58,182021,10:26:00,390.64,71104683.44,5226846011.6,13363733,391.12,390.70713469276325
205,390.57,390.715,390.53,390.635,239163,10:27:00,390.63,93424242.69,5320270254.29,13602896,391.11,390.68785101957246
206,390.6382,390.86,390.59,390.7319,88323,10:28:00,390.73,34510445.79,5354780700.08,13691219,391.11,390.69838826467935
207,390.74,390.89,390.7399,390.86,95833,10:29:00,390.83,37454411.39,5392235111.47,13787052,391.11,390.7312911985095
208,390.88,391.0,390.52,390.735,264874,10:30:00,390.75,103499515.5,5495734626.97,14051926,391.1,390.7359683988821
209,390.72,390.995,390.64,390.95,175751,10:31:00,390.86,68694035.86,5564428662.83,14227677,391.1,390.76697629916157
210,390.95,391.02,390.86,390.91,124361,10:32:00,390.93,48616445.73,5613045108.56,14352038,391.1,390.8077322243712
211,390.92,390.94,390.73,390.765,104146,10:33:00,390.81,40701298.26,5653746406.82,14456184,391.1,390.8082991682784
212,390.76,390.9,390.7,390.769,94059,10:34:00,390.79,36757316.61,5690503723.43,14550243,391.09,390.8037243762088
213,390.76,390.95,390.72,390.9299,91398,10:35:00,390.87,35724736.26,5726228459.69,14641641,391.09,390.8202932821566
214,390.91,391.26,390.9019,391.22,171658,10:36:00,391.13,67140593.54,5793369053.23,14813299,391.09,390.89771996161744
215,391.23,391.31,391.18,391.22,121389,10:37:00,391.24,47492232.36,5840861285.59,14934688,391.09,390.9832899712131
216,391.2119,391.28,391.165,391.17,67461,10:38:00,391.2,26390743.2,5867252028.79,15002149,391.09,391.03746747840984
217,391.16,391.21,391.1,391.1743,116257,10:39:00,391.16,45475088.12,5912727116.91,15118406,391.09,391.0681006088074
218,391.18,391.36,391.15,391.3599,103009,10:40:00,391.29,40306391.61,5953033508.52,15221415,391.1,391.1235754566055
219,391.35,391.49,391.32,391.365,121284,10:41:00,391.39,47469344.76,6000502853.28,15342699,391.1,391.1901815924541
220,391.365,391.365,391.2,391.29,116018,10:42:00,391.28,45395523.04,6045898376.32,15458717,391.1,391.2126361943406
221,391.27,391.37,391.25,391.325,40149,10:43:00,391.32,15711106.68,6061609483.0,15498866,391.1,391.2394771457554
222,391.3299,391.36,391.28,391.2819,81740,10:44:00,391.31,31985679.4,6093595162.4,15580606,391.1,391.25710785931653
223,391.285,391.57,391.285,391.5,161121,10:45:00,391.45,63070815.45,6156665977.85,15741727,391.1,391.30533089448744
224,391.485,391.83,391.46,391.705,298433,10:46:00,391.66,116884268.78,6273550246.63,16040160,391.12,391.3939981708656
225,391.7,391.75,391.5789,391.737,191974,10:47:00,391.69,75194296.06,6348744542.69,16232134,391.12,391.4679986281492
226,391.735,391.84,391.6,391.84,296498,10:48:00,391.76,116156056.48,6464900599.17,16528632,391.13,391.5409989711119
227,391.8499,391.95,391.78,391.7999,189949,10:49:00,391.84,74429616.16,6539330215.33,16718581,391.14,391.61574922833387
228,391.79,391.98,391.76,391.955,240194,10:50:00,391.9,94132028.6,6633462243.93,16958775,391.15,391.6868119212504
229,391.955,391.96,391.78,391.905,160411,10:51:00,391.88,62861862.68,6696324106.61,17119186,391.16,391.73510894093783
230,391.905,391.99,391.87,391.925,144450,10:52:00,391.93,56614288.5,6752938395.11,17263636,391.17,391.7838317057034
231,391.925,392.16,391.91,392.15,222148,10:53:00,392.07,87097566.36,6840035961.47,17485784,391.18,391.8553737792775
232,392.14,392.2419,392.1,392.2299,284419,10:54:00,392.19,111546287.61,6951582249.08,17770203,391.19,391.93903033445815
233,392.2281,392.37,392.19,392.28,159523,10:55:00,392.28,62577682.44,7014159931.52,17929726,391.2,392.02427275084364
234,392.2701,392.2999,392.2,392.2999,182160,10:56:00,392.27,71455903.2,7085615834.72,18111886,391.21,392.0857045631327
235,392.3,392.37,392.21,392.28,128833,10:57:00,392.29,50539897.57,7136155732.29,18240719,391.22,392.1367784223495
236,392.28,392.38,392.205,392.27,155445,10:58:00,392.28,60977964.6,7197133696.89,18396164,391.23,392.17258381676214
237,392.3,392.315,392.17,392.23,181936,10:59:00,392.24,71362576.64,7268496273.53,18578100,391.24,392.1894378625716
