,open,high,low,close,volume,time,AVG,PV,cumPV,cumV,VWAP,EMA
20,388.06,388.06,388.01,388.01,350,07:22:00,388.03,135810.5,8012320.19,20636,388.27,388.1119934478249
21,387.76,387.76,387.76,387.76,100,07:23:00,387.76,38776.0,8051096.19,20736,388.27,388.02399508586865
22,387.69,387.79,387.65,387.67,13700,07:24:00,387.7,5311490.0,13362586.19,34436,388.04,387.9429963144015
23,387.64,387.64,387.44,387.47,5750,07:25:00,387.52,2228240.0,15590826.19,40186,387.97,387.8372472358011
24,387.41,387.55,387.31,387.55,5643,07:26:00,387.47,2186493.21,17777319.4,45829,387.91,387.74543542685086
25,387.5,387.67,387.5,387.67,2514,07:27:00,387.61,974451.54,18751770.94,48343,387.89,387.71157657013816
26,387.64,387.64,387.64,387.64,100,07:28:00,387.64,38764.0,18790534.94,48443,387.89,387.69368242760356
27,387.67,387.68,387.57,387.57,2670,07:29:00,387.61,1034918.7,19825453.64,51113,387.87,387.6727618207027
28,387.57,387.57,387.25,387.25,7396,07:30:00,387.36,2864914.56,22690368.2,58509,387.81,387.59457136552703
29,387.23,387.4,387.22,387.22,6060,07:31:00,387.28,2346916.8,25037285.0,64569,387.76,387.5159285241453
30,387.26,387.4,387.14,387.15,7650,07:32:00,387.23,2962309.5,27999594.5,72219,387.7,387.444446393109
31,387.14,387.3,387.1,387.3,2674,07:33:00,387.23,1035453.02,29035047.52,74893,387.69,387.39083479483173
32,387.29,387.29,387.18,387.18,4010,07:34:00,387.22,1552752.2,30587799.72,78903,387.66,387.3481260961238
33,387.14,387.14,387.0,387.08,15193,07:35:00,387.07,5880754.51,36468554.23,94096,387.57,387.2785945720928
34,387.06,387.07,386.71,386.82,9500,07:36:00,386.87,3675265.0,40143819.23,103596,387.5,387.1764459290696
35,386.92,386.97,386.86,386.86,18600,07:37:00,386.9,7196340.0,47340159.23,122196,387.41,387.10733444680216
36,386.89,386.89,386.84,386.84,4800,07:38:00,386.86,1856928.0,49197087.23,126996,387.39,387.0455008351016
37,386.77,386.82,386.71,386.81,4010,07:39:00,386.78,1550987.8,50748075.03,131006,387.37,386.9791256263262
38,386.69,386.82,386.69,386.82,12892,07:40:00,386.78,4986367.76,55734442.79,143898,387.32,386.9293442197447
39,386.79,386.79,386.69,386.77,6200,07:41:00,386.75,2397850.0,58132292.79,150098,387.3,386.8845081648085
40,386.79,386.9,386.78,386.9,15799,07:42:00,386.86,6112001.14,64244293.93,165897,387.25,386.87838112360635
41,386.94,387.03,386.85,387.03,3400,07:43:00,386.97,1315698.0,65559991.93,169297,387.25,386.9012858427048
42,386.95,386.95,386.8,386.8,5400,07:44:00,386.85,2088990.0,67648981.93,174697,387.24,386.8884643820286
43,386.79,386.81,386.76,386.81,4230,07:45:00,386.79,1636121.7,69285103.63,178927,387.23,386.86384828652143
44,386.77,386.79,386.66,386.69,6727,07:46:00,386.71,2601398.17,71886501.8,185654,387.21,386.82538621489107
45,386.73,386.83,386.73,386.76,10700,07:47:00,386.77,4138439.0,76024940.8,196354,387.18,386.8115396611683
46,386.75,386.82,386.69,386.69,2256,07:48:00,386.73,872462.88,76897403.68,198610,387.18,386.7911547458762
47,386.71,386.73,386.69,386.7,1700,07:49:00,386.71,657407.0,77554810.68,200310,387.17,386.7708660594072
48,386.68,386.71,386.6,386.61,5000,07:50:00,386.64,1933200.0,79488010.68,205310,387.16,386.7381495445554
49,386.64,386.64,386.45,386.49,13271,07:51:00,386.53,5129639.63,84617650.31,218581,387.12,386.68611215841656
50,386.42,386.48,386.29,386.45,33428,07:52:00,386.41,12916913.48,97534563.79,252009,387.03,386.61708411881244
51,386.48,386.54,386.24,386.25,11617,07:53:00,386.34,4488111.78,102022675.57,263626,387.0,386.5478130891093
52,386.26,386.39,386.15,386.28,16360,07:54:00,386.27,6319377.2,108342052.77,279986,386.96,386.478359816832
53,386.2,386.35,386.2,386.22,34536,07:55:00,386.26,13339875.36,121681928.13,314522,386.88,386.423769862624
54,386.2,386.29,386.19,386.2,11900,07:56:00,386.23,4596137.0,126278065.13,326422,386.86,386.37532739696803
55,386.29,386.37,386.14,386.14,14770,07:57:00,386.22,5704469.4,131982534.53,341192,386.83,386.33649554772603
56,386.14,386.3,386.09,386.22,10788,07:58:00,386.2,4166325.6,136148860.13,351980,386.81,386.30237166079456
57,386.24,386.26,386.08,386.12,2650,07:59:00,386.15,1023297.5,137172157.63,354630,386.8,386.2642787455959
58,386.14,386.14,385.84,386.01,50102,08:00:00,386.0,19339372.0,156511529.63,404732,386.7,386.1982090591969
59,386.05,386.05,385.85,385.88,28351,08:01:00,385.93,10941501.43,167453031.06,433083,386.65,386.1311567943977
60,386.0,386.22,386.0,386.21,31881,08:02:00,386.14,12310529.34,179763560.4,464964,386.62,386.1333675957983
61,386.23,386.39,386.23,386.39,7148,08:03:00,386.34,2761558.32,182525118.72,472112,386.61,386.1850256968487
62,386.34,386.37,386.13,386.13,22634,08:04:00,386.21,8741477.14,191266595.86,494746,386.6,386.19126927263653
63,386.07,386.12,385.94,386.1,19261,08:05:00,386.05,7435709.05,198702304.91,514007,386.58,386.1559519544774
64,386.14,386.21,386.14,386.19,6690,08:06:00,386.18,2583544.2,201285849.11,520697,386.57,386.1619639658581
65,386.21,386.25,386.13,386.19,7968,08:07:00,386.19,3077161.92,204363011.03,528665,386.56,386.16897297439357
66,386.18,386.3,386.18,386.27,9967,08:08:00,386.25,3849753.75,208212764.78,538632,386.56,386.1892297307952
67,386.22,386.44,386.22,386.44,10133,08:09:00,386.37,3915087.21,212127851.99,548765,386.55,386.23442229809643
68,386.42,386.45,386.4,386.45,14553,08:10:00,386.43,5623715.79,217751567.78,563318,386.55,386.28331672357234
69,386.45,386.55,386.45,386.54,7260,08:11:00,386.51,2806062.6,220557630.38,570578,386.55,386.33998754267924
70,386.56,386.6,386.54,386.6,11760,08:12:00,386.58,4546180.8,225103811.18,582338,386.55,386.3999906570094
71,386.58,386.61,386.48,386.48,32096,08:13:00,386.52,12405745.92,237509557.1,614434,386.55,386.4299929927571
72,386.47,386.47,386.25,386.25,5650,08:14:00,386.32,2182708.0,239692265.1,620084,386.55,386.40249474456783
73,386.26,386.37,386.25,386.31,18957,08:15:00,386.31,7323278.67,247015543.77,639041,386.54,386.3793710584259
74,386.24,386.24,386.1,386.12,31234,08:16:00,386.15,12061009.1,259076552.87,670275,386.52,386.32202829381936
75,386.25,386.26,386.17,386.26,64590,08:17:00,386.23,24946595.7,284023148.57,734865,386.5,386.2990212203645
76,386.26,386.26,386.2,386.2,26500,08:18:00,386.22,10234830.0,294257978.57,761365,386.49,386.2792659152734
77,386.19,386.2,386.1,386.15,24090,08:19:00,386.15,9302353.5,303560332.07,785455,386.48,386.2469494364551
78,386.13,386.2,386.12,386.12,17535,08:20:00,386.15,6771140.25,310331472.32,802990,386.47,386.2227120773414
79,386.05,386.13,386.02,386.13,6669,08:21:00,386.09,2574834.21,312906306.53,809659,386.47,386.189534058006
80,386.2,386.24,386.08,386.12,5883,08:22:00,386.15,2271720.45,315178026.98,815542,386.46,386.1796505435045
81,386.09,386.31,386.09,386.29,5839,08:23:00,386.23,2255196.97,317433223.95,821381,386.46,386.1922379076284
82,386.32,386.34,386.3,386.32,4400,08:24:00,386.32,1699808.0,319133031.95,825781,386.46,386.2241784307213
83,386.37,386.38,386.33,386.33,1600,08:25:00,386.35,618160.0,319751191.95,827381,386.46,386.25563382304097
84,386.31,386.31,386.23,386.23,8241,08:26:00,386.26,3183168.66,322934360.61,835622,386.46,386.2567253672807
85,386.2099,386.2099,386.13,386.14,1425,08:27:00,386.16,550278.0,323484638.61,837047,386.46,386.2325440254605
86,386.09,386.16,386.08,386.08,15630,08:28:00,386.11,6034899.3,329519537.91,852677,386.45,386.2019080190954
87,386.09,386.13,386.0,386.1,10467,08:29:00,386.08,4041099.36,333560637.27,863144,386.45,386.17143101432157
88,386.03,386.34,386.0,386.34,12172,08:30:00,386.23,4701191.56,338261828.83,875316,386.45,386.1860732607412
89,386.24,386.34,386.12,386.32,34809,08:31:00,386.26,13445324.34,351707153.17,910125,386.44,386.2045549455559
90,386.31,386.54,386.28,386.54,11899,08:32:00,386.45,4598368.55,356305521.72,922024,386.44,386.26591620916696
91,386.54,386.54,386.42,386.5,7349,08:33:00,386.49,2840315.01,359145836.73,929373,386.44,386.3219371568752
92,386.5,386.55,386.47,386.53,2625,08:34:00,386.52,1014615.0,360160451.73,931998,386.44,386.3714528676564
93,386.49,386.4999,386.31,386.4,29240,08:35:00,386.4,11298336.0,371458787.73,961238,386.44,386.37858965074224
94,386.37,386.4,386.34,386.36,6007,08:36:00,386.37,2320924.59,373779712.32,967245,386.44,386.3764422380567
95,386.23,386.23,386.1004,386.18,23810,08:37:00,386.17,9194707.7,382974420.02,991055,386.43,386.3248316785425
96,386.14,386.23,386.11,386.22,4320,08:38:00,386.19,1668340.8,384642760.82,995375,386.43,386.2911237589069
97,386.17,386.17,386.0,386.04,27061,08:39:00,386.07,10447440.27,395090201.09,1022436,386.42,386.23584281918016
98,386.04,386.2,385.97,386.2,51226,08:40:00,386.12,19779383.12,414869584.21,1073662,386.41,386.20688211438517
99,386.07,386.07,385.67,385.67,81194,08:41:00,385.8,31324645.2,446194229.41,1154856,386.36,386.10516158578884
100,385.69,385.83,385.67,385.76,19201,08:42:00,385.75,7406785.75,453601015.16,1174057,386.35,386.0163711893416
101,385.78,385.83,385.72,385.72,17959,08:43:00,385.76,6927863.84,460528879.0,1192016,386.34,385.95227839200624
102,385.7699,385.78,385.53,385.59,17489,08:44:00,385.63,6744283.07,467273162.07,1209505,386.33,385.8717087940047
103,385.64,385.77,385.63,385.73,25689,08:45:00,385.71,9908504.19,477181666.26,1235194,386.32,385.8312815955035
104,385.74,385.83,385.66,385.69,10383,08:46:00,385.73,4005034.59,481186700.85,1245577,386.32,385.80596119662766
105,385.64,385.792,385.64,385.79,8248,08:47:00,385.74,3181583.52,484368284.37,1253825,386.31,385.7894708974707
106,385.84,386.03,385.84,386.03,9184,08:48:00,385.97,3544748.48,487913032.85,1263009,386.31,385.83460317310306
107,385.95,386.17,385.95,386.16,21693,08:49:00,386.09,8375450.37,496288483.22,1284702,386.31,385.8984523798273
108,386.1,386.1,385.95,386.08,11130,08:50:00,386.04,4296625.2,500585108.42,1295832,386.3,385.9338392848705
109,386.07,386.12,386.01,386.01,3175,08:51:00,386.05,1225708.75,501810817.17,1299007,386.3,385.9628794636529
110,385.94,386.1,385.94,386.07,5960,08:52:00,386.04,2300798.4,504111615.57,1304967,386.3,385.98215959773967
111,386.06,386.16,386.06,386.1,7779,08:53:00,386.11,3003549.69,507115165.26,1312746,386.3,386.01411969830474
112,386.06,386.06,385.93,385.95,6425,08:54:00,385.98,2479921.5,509595086.76,1319171,386.3,386.00558977372856
113,385.88,385.88,385.76,385.83,5682,08:55:00,385.82,2192229.24,511787316.0,1324853,386.3,385.9591923302964
114,385.86,385.87,385.84,385.85,8836,08:56:00,385.85,3409370.6,515196686.6,1333689,386.29,385.9318942477223
115,385.86,385.86,385.82,385.83,10600,08:57:00,385.84,4089904.0,519286590.6,1344289,386.29,385.9089206857917
116,385.82,385.93,385.81,385.93,3600,08:58:00,385.89,1389204.0,520675794.6,1347889,386.29,385.9041905143438
117,385.91,385.93,385.88,385.9,4409,08:59:00,385.9,1701433.1,522377227.7,1352298,386.29,385.9031428857578
118,385.84,386.01,385.84,385.98,1601,09:00:00,385.94,617889.94,522995117.64,1353899,386.29,385.91235716431834
119,386.03,386.08,385.96,386.01,8900,09:01:00,386.02,3435578.0,526430695.64,1362799,386.29,385.93926787323875
120,385.97,386.1,385.97,386.08,2050,09:02:00,386.05,791402.5,527222098.14,1364849,386.29,385.96695090492904
121,386.08,386.14,386.05,386.14,6048,09:03:00,386.11,2335193.28,529557291.42,1370897,386.29,386.0027131786968
122,386.13,386.13,386.03,386.05,17597,09:04:00,386.07,6793673.79,536350965.21,1388494,386.28,386.01953488402256
123,386.05,386.1,386.05,386.07,13330,09:05:00,386.07,5146313.1,541497278.31,1401824,386.28,386.0321511630169
124,386.07,386.07,386.02,386.02,6220,09:06:00,386.04,2401168.8,543898447.11,1408044,386.28,386.0341133722627
125,386.07,386.07,385.89,385.89,30664,09:07:00,385.95,11834770.8,555733217.91,1438708,386.27,386.01308502919704
126,385.89,386.0,385.89,385.97,32036,09:08:00,385.95,12364294.2,568097512.11,1470744,386.27,385.9973137718978
127,385.87,385.91,385.85,385.87,20778,09:09:00,385.88,8017814.64,576115326.75,1491522,386.26,385.9679853289233
128,385.93,385.93,385.81,385.84,2869,09:10:00,385.86,1107032.34,577222359.09,1494391,386.26,385.94098899669245
129,385.84,385.84,385.7,385.71,12668,09:11:00,385.75,4886681.0,582109040.09,1507059,386.25,385.89324174751937
130,385.71,385.82,385.71,385.76,20600,09:12:00,385.76,7946656.0,590055696.09,1527659,386.25,385.8599313106395
131,385.79,385.81,385.73,385.75,5636,09:13:00,385.76,2174143.36,592229839.45,1533295,386.25,385.83494848297966
132,385.76,385.81,385.74,385.74,2694,09:14:00,385.76,1039237.44,593269076.89,1535989,386.25,385.81621136223475
133,385.7,385.7,385.53,385.53,19472,09:15:00,385.59,7508208.48,600777285.37,1555461,386.24,385.75965852167604
134,385.5,385.7,385.5,385.69,11653,09:16:00,385.63,4493746.39,605271031.76,1567114,386.23,385.727243891257
135,385.65,385.71,385.57,385.6,32616,09:17:00,385.63,12577708.08,617848739.84,1599730,386.22,385.7029329184428
136,385.64,385.75,385.59,385.75,17215,09:18:00,385.7,6639825.5,624488565.34,1616945,386.22,385.7021996888321
137,385.79,385.88,385.77,385.84,13315,09:19:00,385.83,5137326.45,629625891.79,1630260,386.21,385.73414976662406
138,385.88,386.02,385.84,386.02,11853,09:20:00,385.96,4574783.88,634200675.67,1642113,386.21,385.79061232496804
139,386.0,386.0,385.85,385.86,15560,09:21:00,385.9,6004604.0,640205279.67,1657673,386.21,385.817959243726
140,385.86,385.91,385.77,385.798,27609,09:22:00,385.83,10652380.47,650857660.14,1685282,386.2,385.8209694327945
141,385.75,385.81,385.75,385.8,4283,09:23:00,385.79,1652338.57,652509998.71,1689565,386.2,385.8132270745959
142,385.82,385.95,385.81,385.86,4910,09:24:00,385.87,1894621.7,654404620.41,1694475,386.2,385.82742030594693
143,385.86,385.97,385.84,385.97,5045,09:25:00,385.93,1947016.85,656351637.26,1699520,386.2,385.85306522946024
144,385.96,386.11,385.96,386.03,24591,09:26:00,386.03,9492863.73,665844500.99,1724111,386.2,385.89729892209516
145,386.01,386.07,385.93,385.99,39220,09:27:00,386.0,15138920.0,680983420.99,1763331,386.19,385.92297419157137
146,385.99,386.07,385.98,386.04,51161,09:28:00,386.03,19749680.83,700733101.82,1814492,386.19,385.9497306436785
147,385.97,385.98,385.85,385.96,6875,09:29:00,385.93,2653268.75,703386370.57,1821367,386.19,385.94479798275887
148,385.99,386.06,385.56,385.76,705967,09:30:00,385.79,272355008.93,975741379.5,2527334,386.08,385.90609848706913
149,385.78,386.129,385.69,386.129,659807,09:31:00,385.98,254672305.86,1230413685.36,3187141,386.06,385.92457386530185
150,386.13,386.28,386.0,386.08,548940,09:32:00,386.12,211956712.8,1442370398.16,3736081,386.07,385.97343039897635
151,386.08,386.35,385.94,385.999,842492,09:33:00,386.1,325286161.2,1767656559.36,4578573,386.07,386.00507279923227
152,385.99,386.09,385.55,385.55,516767,09:34:00,385.73,199332534.91,1966989094.27,5095340,386.04,385.9363045994242
153,385.55,385.72,385.4,385.52,608537,09:35:00,385.55,234621440.35,2201610534.62,5703877,385.98,385.83972844956816
154,385.5211,386.262,385.52,386.21,897220,09:36:00,386.0,346326920.0,2547937454.62,6601097,385.99,385.8797963371761
155,386.21,386.54,386.2,386.53,694693,09:37:00,386.42,268443269.06,2816380723.68,7295790,386.03,386.0148472528821
156,386.5,386.57,386.02,386.205,440451,09:38:00,386.26,170128603.26,2986509326.94,7736241,386.04,386.0761354396615
157,386.2,386.35,386.0,386.18,364175,09:39:00,386.18,140637101.5,3127146428.44,8100416,386.05,386.10210157974615
158,386.18,386.445,386.02,386.44,259969,09:40:00,386.3,100426024.7,3227572453.14,8360385,386.06,386.1515761848096
159,386.43,386.46,386.07,386.175,266118,09:41:00,386.23,102782755.14,3330355208.28,8626503,386.06,386.1711821386072
160,386.175,386.23,385.83,386.13,393537,09:42:00,386.06,151928894.22,3482284102.5,9020040,386.06,386.1433866039554
161,386.13,386.32,385.96,386.07,217794,09:43:00,386.12,84094619.28,3566378721.78,9237834,386.06,386.13753995296656
162,386.07,386.17,385.92,385.945,217550,09:44:00,386.01,83976475.5,3650355197.28,9455384,386.06,386.1056549647249
163,385.94,386.03,385.74,385.88,486038,09:45:00,385.88,187552343.44,3837907540.72,9941422,386.05,386.04924122354373
164,385.89,386.38,385.81,386.38,563971,09:46:00,386.19,217799960.49,4055707501.21,10505393,386.06,386.0844309176578
165,386.41,386.56,386.36,386.455,422559,09:47:00,386.46,163302151.14,4219009652.35,10927952,386.08,386.1783231882434
166,386.44,386.49,386.07,386.151,293294,09:48:00,386.24,113281874.56,4332291526.91,11221246,386.08,386.1937423911825
167,386.16,386.28,386.04,386.16,545469,09:49:00,386.16,210638309.04,4542929835.95,11766715,386.08,386.1853067933869
168,386.16,386.16,385.4,385.41,466572,09:50:00,385.66,179938157.52,4722867993.47,12233287,386.07,386.05398009504023
169,385.41,385.43,385.16,385.34,387752,09:51:00,385.31,149404723.12,4872272716.59,12621039,386.04,385.86798507128015
170,385.34,385.36,385.1,385.12,313948,09:52:00,385.19,120929630.12,4993202346.71,12934987,386.02,385.6984888034601
171,385.13,385.5,385.02,385.27,439088,09:53:00,385.26,169163042.88,5162365389.59,13374075,386.0,385.5888666025951
172,385.27,385.58,385.14,385.48,341463,09:54:00,385.4,131599840.2,5293965229.79,13715538,385.98,385.5416499519463
173,385.48,385.5,385.09,385.277,360813,09:55:00,385.29,139017640.77,5432982870.56,14076351,385.97,385.4787374639597
174,385.28,385.86,385.275,385.8299,360536,09:56:00,385.65,139040708.4,5572023578.96,14436887,385.96,385.5215530979698
175,385.83,386.37,385.73,386.075,394668,09:57:00,386.06,152365528.08,5724389107.04,14831555,385.96,385.6561648234773
176,386.08,386.3,385.88,386.1719,315199,09:58:00,386.12,121704637.88,5846093744.92,15146754,385.96,385.7721236176079
177,386.17,386.31,386.05,386.27,189787,09:59:00,386.21,73297637.27,5919391382.19,15336541,385.97,385.8815927132059
178,386.27,386.38,386.01,386.24,205064,10:00:00,386.21,79197767.44,5998589149.63,15541605,385.97,385.96369453490445
179,386.23,386.53,386.09,386.5,262379,10:01:00,386.37,101375374.23,6099964523.86,15803984,385.98,386.06527090117834
180,386.48,387.01,386.475,386.96,517006,10:02:00,386.82,199988260.92,6299952784.78,16320990,386.0,386.25395317588374
181,386.96,387.05,386.69,386.84,806229,10:03:00,386.86,311897750.94,6611850535.72,17127219,386.04,386.40546488191285
182,386.84,387.01,386.76,386.93,234129,10:04:00,386.9,90584510.1,6702435045.82,17361348,386.05,386.52909866143466
183,386.93,386.99,386.79,386.86,193296,10:05:00,386.88,74782356.48,6777217402.3,17554644,386.06,386.61682399607605
184,386.8601,387.0,386.84,386.875,197027,10:06:00,386.9,76229746.3,6853447148.6,17751671,386.07,386.68761799705703
185,386.879,387.15,386.79,387.07,278839,10:07:00,387.0,107910693.0,6961357841.6,18030510,386.09,386.7657134977928
186,387.07,387.28,387.07,387.11,281759,10:08:00,387.15,109082996.85,7070440838.45,18312269,386.1,386.8617851233446
187,387.12,387.177,386.89,387.0711,184524,10:09:00,387.05,71420014.2,7141860852.65,18496793,386.11,386.90883884250843
188,387.08,387.3,387.02,387.06,373386,10:10:00,387.13,144548922.18,7286409774.83,18870179,386.13,386.96412913188135
189,387.07,387.09,386.9,387.0,123249,10:11:00,387.0,47697363.0,7334107137.83,18993428,386.14,386.97309684891104
190,387.02,387.115,386.74,386.8,257592,10:12:00,386.88,99657192.96,7433764330.79,19251020,386.15,386.9498226366833
191,386.82,386.97,386.77,386.9199,236050,10:13:00,386.89,91325384.5,7525089715.29,19487070,386.16,386.93486697751246
192,386.9256,387.09,386.75,386.815,140143,10:14:00,386.88,54218523.84,7579308239.13,19627213,386.16,386.9211502331343
193,386.81,386.81,386.4,386.509,217098,10:15:00,386.57,83923573.86,7663231812.99,19844311,386.17,386.8333626748507
194,386.49,386.52,386.18,386.2,343262,10:16:00,386.3,132602110.6,7795833923.59,20187573,386.17,386.700022006138
195,386.2,386.41,386.07,386.35,251099,10:17:00,386.28,96994521.72,7892828445.31,20438672,386.17,386.5950165046035
196,386.36,386.45,386.23,386.39,154624,10:18:00,386.36,59740528.64,7952568973.95,20593296,386.17,386.53626237845265
197,386.4,386.47,386.21,386.435,110804,10:19:00,386.37,42811341.48,7995380315.43,20704100,386.17,386.49469678383946
198,386.434,386.75,386.434,386.56,149655,10:20:00,386.58,57853629.9,8053233945.33,20853755,386.18,386.51602258787955
199,386.54,387.1,386.54,386.85,262588,10:21:00,386.83,101576916.04,8154810861.37,21116343,386.18,386.59451694090967
200,386.84,386.96,386.77,386.89,126511,10:22:00,386.87,48943310.57,8203754171.94,21242854,386.19,386.6633877056822
201,386.9,386.96,386.79,386.88,85208,10:23:00,386.88,32965271.04,8236719442.98,21328062,386.19,386.71754077926164
202,386.87,386.93,386.54,386.58,164604,10:24:00,386.68,63649074.72,8300368517.7,21492666,386.2,386.7081555844463
203,386.58,386.77,386.36,386.7559,164444,10:25:00,386.63,63578983.72,8363947501.42,21657110,386.2,386.6886166883347
204,386.76,386.9,386.24,386.2755,231624,10:26:00,386.47,89515727.28,8453463228.7,21888734,386.2,386.6339625162511
205,386.27,386.33,386.13,386.18,160572,10:27:00,386.21,62014512.12,8515477740.82,22049306,386.2,386.5279718871883
206,386.18,386.5896,386.16,386.3389,158076,10:28:00,386.36,61074243.36,8576551984.18,22207382,386.2,386.48597891539123
207,386.35,386.35,386.03,386.04,147346,10:29:00,386.14,56896184.44,8633448168.62,22354728,386.2,386.3994841865434
208,386.05,386.11,385.82,385.99,168585,10:30:00,385.97,65068752.45,8698516921.07,22523313,386.2,386.2921131399076
209,385.995,386.17,385.88,386.13,142063,10:31:00,386.06,54844841.78,8753361762.85,22665376,386.2,386.2340848549307
210,386.12,386.36,386.0,386.0017,232257,10:32:00,386.12,89679072.84,8843040835.69,22897633,386.2,386.20556364119807
211,386.0,386.07,385.85,385.925,144854,10:33:00,385.95,55906401.3,8898947236.99,23042487,386.2,386.14167273089856
212,385.925,386.02,385.77,385.83,126519,10:34:00,385.87,48819886.53,8947767123.52,23169006,386.2,386.07375454817395
213,385.83,385.98,385.7,385.81,163214,10:35:00,385.83,62972857.62,9010739981.14,23332220,386.19,386.0128159111305
214,385.82,385.87,385.49,385.55,199329,10:36:00,385.64,76869235.56,9087609216.7,23531549,386.19,385.9196119333478
215,385.55,385.58,385.45,385.48,175878,10:37:00,385.5,67800969.0,9155410185.7,23707427,386.18,385.81470895001087
216,385.489,385.92,385.48,385.82,166584,10:38:00,385.74,64258112.16,9219668297.86,23874011,386.18,385.7960317125082
217,385.81,385.98,385.65,385.77,171878,10:39:00,385.8,66310532.4,9285978830.26,24045889,386.18,385.7970237843811
218,385.77,385.83,385.52,385.53,199268,10:40:00,385.63,76843718.84,9362822549.1,24245157,386.17,385.7552678382858
219,385.52,385.63,385.36,385.39,293063,10:41:00,385.46,112964063.98,9475786613.08,24538220,386.16,385.6814508787144
220,385.39,385.6,385.23,385.26,246219,10:42:00,385.36,94882953.84,9570669566.92,24784439,386.16,385.60108815903584
221,385.26,385.3,385.02,385.075,298345,10:43:00,385.13,114901609.85,9685571176.77,25082784,386.14,385.4833161192769
222,385.08,385.275,385.075,385.27,222293,10:44:00,385.21,85629486.53,9771200663.3,25305077,386.14,385.41498708945767
223,385.26,385.53,385.24,385.2901,249017,10:45:00,385.35,95958700.95,9867159364.25,25554094,386.13,385.39874031709326
224,385.29,385.295,384.91,384.91,322849,10:46:00,385.04,124309778.96,9991469143.21,25876943,386.11,385.30905523781996
225,384.915,385.09,384.87,384.955,158329,10:47:00,384.97,60951915.13,10052421058.34,26035272,386.11,385.224291428365
226,384.955,385.21,384.88,384.995,228117,10:48:00,385.03,87831888.51,10140252946.85,26263389,386.1,385.17571857127376
227,384.99,385.04,384.67,384.691,368752,10:49:00,384.8,141895769.6,10282148716.45,26632141,386.08,385.0817889284553
228,384.71,384.71,384.56,384.59,391518,10:50:00,384.62,150585653.16,10432734369.61,27023659,386.06,384.9663416963415
229,384.585,384.61,384.34,384.35,379448,10:51:00,384.43,145871194.64,10578605564.25,27403107,386.04,384.83225627225613
230,384.35,384.5,384.28,384.35,414216,10:52:00,384.38,159216346.08,10737821910.33,27817323,386.01,384.71919220419215
231,384.36,384.36,384.095,384.13,297456,10:53:00,384.2,114282595.2,10852104505.53,28114779,385.99,384.58939415314416
232,384.13,384.2,384.01,384.065,326250,10:54:00,384.09,125309362.5,10977413868.03,28441029,385.97,384.4645456148581
233,384.07,384.44,383.9,384.31,442528,10:55:00,384.22,170028108.16,11147441976.19,28883557,385.94,384.4034092111436
234,384.32,384.445,384.23,384.3199,280268,10:56:00,384.33,107715400.44,11255157376.63,29163825,385.93,384.3850569083577
235,384.31,384.47,384.24,384.35,339571,10:57:00,384.35,130514113.85,11385671490.48,29503396,385.91,384.3762926812683
