,open,high,low,close,volume,datetime
55,386.29,386.37,386.14,386.14,14770,1616673420000
56,386.14,386.3,386.09,386.22,10788,1616673480000
57,386.24,386.26,386.08,386.12,2650,1616673540000
58,386.14,386.14,385.84,386.01,50102,1616673600000
59,386.05,386.05,385.85,385.88,28351,1616673660000
60,386.0,386.22,386.0,386.21,31881,1616673720000
61,386.23,386.39,386.23,386.39,7148,1616673780000
62,386.34,386.37,386.13,386.13,22634,1616673840000
63,386.07,386.12,385.94,386.1,19261,1616673900000
64,386.14,386.21,386.14,386.19,6690,1616673960000
65,386.21,386.25,386.13,386.19,7968,1616674020000
66,386.18,386.3,386.18,386.27,9967,1616674080000
67,386.22,386.44,386.22,386.44,10133,1616674140000
68,386.42,386.45,386.4,386.45,14553,1616674200000
69,386.45,386.55,386.45,386.54,7260,1616674260000
70,386.56,386.6,386.54,386.6,11760,1616674320000
71,386.58,386.61,386.48,386.48,32096,1616674380000
72,386.47,386.47,386.25,386.25,5650,1616674440000
73,386.26,386.37,386.25,386.31,18957,1616674500000
74,386.24,386.24,386.1,386.12,31234,1616674560000
75,386.25,386.26,386.17,386.26,64590,1616674620000
76,386.26,386.26,386.2,386.2,26500,1616674680000
77,386.19,386.2,386.1,386.15,24090,1616674740000
78,386.13,386.2,386.12,386.12,17535,1616674800000
79,386.05,386.13,386.02,386.13,6669,1616674860000
80,386.2,386.24,386.08,386.12,5883,1616674920000
81,386.09,386.31,386.09,386.29,5839,1616674980000
82,386.32,386.34,386.3,386.32,4400,1616675040000
83,386.37,386.38,386.33,386.33,1600,1616675100000
84,386.31,386.31,386.23,386.23,8241,1616675160000
85,386.2099,386.2099,386.13,386.14,1425,1616675220000
86,386.09,386.16,386.08,386.08,15630,1616675280000
87,386.09,386.13,386.0,386.1,10467,1616675340000
88,386.03,386.34,386.0,386.34,12172,1616675400000
89,386.24,386.34,386.12,386.32,34809,1616675460000
90,386.31,386.54,386.28,386.54,11899,1616675520000
91,386.54,386.54,386.42,386.5,7349,1616675580000
92,386.5,386.55,386.47,386.53,2625,1616675640000
93,386.49,386.4999,386.31,386.4,29240,1616675700000
94,386.37,386.4,386.34,386.36,6007,1616675760000
95,386.23,386.23,386.1004,386.18,23810,1616675820000
96,386.14,386.23,386.11,386.22,4320,1616675880000
97,386.17,386.17,386.0,386.04,27061,1616675940000
98,386.04,386.2,385.97,386.2,51226,1616676000000
99,386.07,386.07,385.67,385.67,81194,1616676060000
100,385.69,385.83,385.67,385.76,19201,1616676120000
101,385.78,385.83,385.72,385.72,17959,1616676180000
102,385.7699,385.78,385.53,385.59,17489,1616676240000
103,385.64,385.77,385.63,385.73,25689,1616676300000
104,385.74,385.83,385.66,385.69,10383,1616676360000
105,385.64,385.792,385.64,385.79,8248,1616676420000
106,385.84,386.03,385.84,386.03,9184,1616676480000
107,385.95,386.17,385.95,386.16,21693,1616676540000
108,386.1,386.1,385.95,386.08,11130,1616676600000
109,386.07,386.12,386.01,386.01,3175,1616676660000
110,385.94,386.1,385.94,386.07,5960,1616676720000
111,386.06,386.16,386.06,386.1,7779,1616676780000
112,386.06,386.06,385.93,385.95,6425,1616676840000
113,385.88,385.88,385.76,385.83,5682,1616676900000
114,385.86,385.87,385.84,385.85,8836,1616676960000
115,385.86,385.86,385.82,385.83,10600,1616677020000
116,385.82,385.93,385.81,385.93,3600,1616677080000
117,385.91,385.93,385.88,385.9,4409,1616677140000
118,385.84,386.01,385.84,385.98,1601,1616677200000
119,386.03,386.08,385.96,386.01,8900,1616677260000
120,385.97,386.1,385.97,386.08,2050,1616677320000
121,386.08,386.14,386.05,386.14,6048,1616677380000
122,386.13,386.13,386.03,386.05,17597,1616677440000
123,386.05,386.1,386.05,386.07,13330,1616677500000
124,386.07,386.07,386.02,386.02,6220,1616677560000
125,386.07,386.07,385.89,385.89,30664,1616677620000
126,385.89,386.0,385.89,385.97,32036,1616677680000
127,385.87,385.91,385.85,385.87,20778,1616677740000
128,385.93,385.93,385.81,385.84,2869,1616677800000
129,385.84,385.84,385.7,385.71,12668,1616677860000
130,385.71,385.82,385.71,385.76,20600,1616677920000
131,385.79,385.81,385.73,385.75,5636,1616677980000
132,385.76,385.81,385.74,385.74,2694,1616678040000
133,385.7,385.7,385.53,385.53,19472,1616678100000
134,385.5,385.7,385.5,385.69,11653,1616678160000
135,385.65,385.71,385.57,385.6,32616,1616678220000
136,385.64,385.75,385.59,385.75,17215,1616678280000
137,385.79,385.88,385.77,385.84,13315,1616678340000
138,385.88,386.02,385.84,386.02,11853,1616678400000
139,386.0,386.0,385.85,385.86,15560,1616678460000
140,385.86,385.91,385.77,385.798,27609,1616678520000
141,385.75,385.81,385.75,385.8,4283,1616678580000
142,385.82,385.95,385.81,385.86,4910,1616678640000
143,385.86,385.97,385.84,385.97,5045,1616678700000
144,385.96,386.11,385.96,386.03,24591,1616678760000
145,386.01,386.07,385.93,385.99,39220,1616678820000
146,385.99,386.07,385.98,386.04,51161,1616678880000
147,385.97,385.98,385.85,385.96,6875,1616678940000
148,385.99,386.06,385.56,385.76,705967,1616679000000
149,385.78,386.129,385.69,386.129,659807,1616679060000
150,386.13,386.28,386.0,386.08,548940,1616679120000
151,386.08,386.35,385.94,385.999,842492,1616679180000
152,385.99,386.09,385.55,385.55,516767,1616679240000
153,385.55,385.72,385.4,385.52,608537,1616679300000
154,385.5211,386.262,385.52,386.21,897220,1616679360000
155,386.21,386.54,386.2,386.53,694693,1616679420000
156,386.5,386.57,386.02,386.205,440451,1616679480000
157,386.2,386.35,386.0,386.18,364175,1616679540000
158,386.18,386.445,386.02,386.44,259969,1616679600000
159,386.43,386.46,386.07,386.175,266118,1616679660000
160,386.175,386.23,385.83,386.13,393537,1616679720000
161,386.13,386.32,385.96,386.07,217794,1616679780000
162,386.07,386.17,385.92,385.945,217550,1616679840000
163,385.94,386.03,385.74,385.88,486038,1616679900000
164,385.89,386.38,385.81,386.38,563971,1616679960000
165,386.41,386.56,386.36,386.455,422559,1616680020000
166,386.44,386.49,386.07,386.151,293294,1616680080000
167,386.16,386.28,386.04,386.16,545469,1616680140000
168,386.16,386.16,385.4,385.41,466572,1616680200000
169,385.41,385.43,385.16,385.34,387752,1616680260000
170,385.34,385.36,385.1,385.12,313948,1616680320000
171,385.13,385.5,385.02,385.27,439088,1616680380000
172,385.27,385.58,385.14,385.48,341463,1616680440000
173,385.48,385.5,385.09,385.277,360813,1616680500000
174,385.28,385.86,385.275,385.8299,360536,1616680560000
175,385.83,386.37,385.73,386.075,394668,1616680620000
176,386.08,386.3,385.88,386.1719,315199,1616680680000
177,386.17,386.31,386.05,386.27,189787,1616680740000
178,386.27,386.38,386.01,386.24,205064,1616680800000
179,386.23,386.53,386.09,386.5,262379,1616680860000
180,386.48,387.01,386.475,386.96,517006,1616680920000
181,386.96,387.05,386.69,386.84,806229,1616680980000
182,386.84,387.01,386.76,386.93,234129,1616681040000
183,386.93,386.99,386.79,386.86,193296,1616681100000
184,386.8601,387.0,386.84,386.875,197027,1616681160000
185,386.879,387.15,386.79,387.07,278839,1616681220000
186,387.07,387.28,387.07,387.11,281759,1616681280000
187,387.12,387.177,386.89,387.0711,184524,1616681340000
188,387.08,387.3,387.02,387.06,373386,1616681400000
189,387.07,387.09,386.9,387.0,123249,1616681460000
190,387.02,387.115,386.74,386.8,257592,1616681520000
191,386.82,386.97,386.77,386.9199,236050,1616681580000
192,386.9256,387.09,386.75,386.815,140143,1616681640000
193,386.81,386.81,386.4,386.509,217098,1616681700000
194,386.49,386.52,386.18,386.2,343262,1616681760000
195,386.2,386.41,386.07,386.35,251099,1616681820000
196,386.36,386.45,386.23,386.39,154624,1616681880000
197,386.4,386.47,386.21,386.435,110804,1616681940000
198,386.434,386.75,386.434,386.56,149655,1616682000000
199,386.54,387.1,386.54,386.85,262588,1616682060000
200,386.84,386.96,386.77,386.89,126511,1616682120000
201,386.9,386.96,386.79,386.88,85208,1616682180000
202,386.87,386.93,386.54,386.58,164604,1616682240000
203,386.58,386.77,386.36,386.7559,164444,1616682300000
204,386.76,386.9,386.24,386.2755,231624,1616682360000
205,386.27,386.33,386.13,386.18,160572,1616682420000
206,386.18,386.5896,386.16,386.3389,158076,1616682480000
207,386.35,386.35,386.03,386.04,147346,1616682540000
208,386.05,386.11,385.82,385.99,168585,1616682600000
209,385.995,386.17,385.88,386.13,142063,1616682660000
210,386.12,386.36,386.0,386.0017,232257,1616682720000
211,386.0,386.07,385.85,385.925,144854,1616682780000
212,385.925,386.02,385.77,385.83,126519,1616682840000
213,385.83,385.98,385.7,385.81,163214,1616682900000
214,385.82,385.87,385.49,385.55,199329,1616682960000
215,385.55,385.58,385.45,385.48,175878,1616683020000
216,385.489,385.92,385.48,385.82,166584,1616683080000
217,385.81,385.98,385.65,385.77,171878,1616683140000
218,385.77,385.83,385.52,385.53,199268,1616683200000
219,385.52,385.63,385.36,385.39,293063,1616683260000
220,385.39,385.6,385.23,385.26,246219,1616683320000
221,385.26,385.3,385.02,385.075,298345,1616683380000
222,385.08,385.275,385.075,385.27,222293,1616683440000
223,385.26,385.53,385.24,385.2901,249017,1616683500000
224,385.29,385.295,384.91,384.91,322849,1616683560000
225,384.915,385.09,384.87,384.955,158329,1616683620000
226,384.955,385.21,384.88,384.995,228117,1616683680000
227,384.99,385.04,384.67,384.691,368752,1616683740000
228,384.71,384.71,384.56,384.59,391518,1616683800000
229,384.585,384.61,384.34,384.35,379448,1616683860000
230,384.35,384.5,384.28,384.35,414216,1616683920000
231,384.36,384.36,384.095,384.13,297456,1616683980000
232,384.13,384.2,384.01,384.065,326250,1616684040000
233,384.07,384.44,383.9,384.31,442528,1616684100000
234,384.32,384.445,384.23,384.3199,280268,1616684160000
235,384.31,384.47,384.24,384.35,339571,1616684220000
236,384.36,384.66,384.36,384.64,251497,1616684280000
237,384.64,384.86,384.55,384.82,228946,1616684340000
238,384.85,384.85,384.58,384.625,258600,1616684400000
239,384.62,384.82,384.58,384.8,157400,1616684460000
240,384.79,384.79,384.16,384.2299,266905,1616684520000
241,384.22,384.43,384.03,384.305,239709,1616684580000
242,384.3,384.33,384.065,384.1299,174903,1616684640000
243,384.12,384.22,383.95,384.2,328890,1616684700000
244,384.195,384.2,384.04,384.135,166266,1616684760000
245,384.15,384.8276,384.15,384.78,335036,1616684820000
246,384.77,384.78,384.425,384.605,171794,1616684880000
247,384.6101,384.6101,384.3,384.36,142704,1616684940000
248,384.36,384.59,384.23,384.47,216447,1616685000000
249,384.47,384.99,384.43,384.95,272852,1616685060000
250,384.959,385.19,384.83,385.06,217642,1616685120000
251,385.055,385.1,384.98,385.0155,130251,1616685180000
252,385.0,385.2001,384.93,385.158,226777,1616685240000
253,385.14,385.26,384.99,385.24,127315,1616685300000
254,385.23,385.3,385.0511,385.075,148991,1616685360000
255,385.075,385.3,385.01,385.205,133203,1616685420000
256,385.18,385.2799,385.04,385.05,143077,1616685480000
257,385.055,385.3,385.0,385.2589,162246,1616685540000
258,385.25,385.28,385.11,385.195,119633,1616685600000
259,385.195,385.3081,385.13,385.235,160542,1616685660000
260,385.23,385.34,385.0801,385.1982,111400,1616685720000
261,385.195,385.305,385.02,385.037,122474,1616685780000
262,385.03,385.17,384.96,384.97,131735,1616685840000
263,384.96,384.98,384.54,384.645,403167,1616685900000
264,384.65,385.025,384.63,385.01,189708,1616685960000
265,385.02,385.49,385.01,385.3,298136,1616686020000
266,385.29,385.53,385.26,385.385,167438,1616686080000
267,385.38,385.69,385.35,385.69,150705,1616686140000
268,385.69,386.16,385.5,386.065,305243,1616686200000
269,386.08,386.23,386.04,386.13,251613,1616686260000
270,386.11,386.11,385.87,386.02,314595,1616686320000
271,386.01,386.175,385.98,386.01,210946,1616686380000
272,386.01,386.36,386.0,386.23,325805,1616686440000
273,386.24,386.28,386.05,386.12,229827,1616686500000
274,386.12,386.2899,386.07,386.1099,136015,1616686560000
275,386.11,386.29,386.07,386.27,173275,1616686620000
276,386.273,386.31,386.01,386.1,325089,1616686680000
277,386.11,386.27,386.05,386.06,173341,1616686740000
278,386.04,386.12,385.865,385.93,270137,1616686800000
279,385.94,386.01,385.67,385.682,127718,1616686860000
280,385.68,385.9,385.64,385.76,126244,1616686920000
281,385.765,385.8881,385.55,385.6,111325,1616686980000
282,385.62,385.6299,385.31,385.33,250480,1616687040000
283,385.31,385.3638,385.22,385.27,119780,1616687100000
284,385.27,385.44,385.11,385.38,162503,1616687160000
285,385.37,385.4,385.19,385.205,104654,1616687220000
286,385.2,385.66,385.025,385.65,127041,1616687280000
287,385.64,385.74,385.3,385.35,319468,1616687340000
288,385.35,385.35,385.17,385.24,98885,1616687400000
289,385.25,385.7,385.25,385.565,135329,1616687460000
290,385.55,385.72,385.5,385.59,79141,1616687520000
291,385.59,385.74,385.33,385.39,155204,1616687580000
292,385.395,385.95,385.395,385.885,235313,1616687640000
293,385.87,386.03,385.63,385.81,234278,1616687700000
294,385.82,386.5689,385.8,386.395,268924,1616687760000
295,386.37,386.49,386.29,386.315,160405,1616687820000
296,386.315,386.605,386.3,386.525,167841,1616687880000
297,386.52,386.98,386.44,386.85,264032,1616687940000
298,386.86,387.01,386.55,386.79,562568,1616688000000
299,386.79,387.23,386.7801,387.155,300767,1616688060000
300,387.16,387.22,386.9,386.995,468469,1616688120000
301,386.98,387.1,386.84,387.01,217392,1616688180000
302,387.02,387.14,386.96,387.05,112690,1616688240000
303,387.03,387.08,386.8,386.83,180595,1616688300000
304,386.83,386.96,386.74,386.75,158058,1616688360000
305,386.745,386.95,386.74,386.78,146321,1616688420000
306,386.79,386.83,386.63,386.75,300415,1616688480000
307,386.76,386.83,386.64,386.71,107715,1616688540000
308,386.715,386.98,386.65,386.75,165865,1616688600000
309,386.76,386.82,386.61,386.62,110809,1616688660000
310,386.65,386.76,386.51,386.54,97945,1616688720000
311,386.52,386.58,386.44,386.56,141415,1616688780000
312,386.55,386.57,386.41,386.4299,45622,1616688840000
313,386.42,387.11,386.42,386.97,174375,1616688900000
314,386.97,387.24,386.86,387.19,134087,1616688960000
315,387.18,387.3813,387.0,387.3813,178560,1616689020000
316,387.38,387.38,387.135,387.15,182348,1616689080000
317,387.14,387.35,387.08,387.3,80620,1616689140000
318,387.31,387.53,387.11,387.32,427612,1616689200000
319,387.31,387.315,387.15,387.26,95723,1616689260000
320,387.26,387.375,387.165,387.18,145551,1616689320000
321,387.175,387.24,387.13,387.2,83693,1616689380000
322,387.2,387.52,387.18,387.51,131224,1616689440000
323,387.505,387.81,387.5,387.715,258259,1616689500000
324,387.7,387.8,387.62,387.73,144893,1616689560000
325,387.72,387.82,387.64,387.7998,148564,1616689620000
326,387.79,387.84,387.52,387.73,486808,1616689680000
327,387.724,387.74,387.53,387.6402,149080,1616689740000
328,387.65,387.79,387.63,387.71,104003,1616689800000
329,387.72,387.83,387.57,387.58,100336,1616689860000
330,387.58,387.705,387.55,387.64,139557,1616689920000
331,387.64,387.78,387.64,387.68,86534,1616689980000
332,387.67,387.69,387.56,387.67,98605,1616690040000
333,387.67,387.77,387.65,387.71,86358,1616690100000
334,387.71,387.75,387.45,387.525,148711,1616690160000
335,387.53,387.56,387.42,387.46,143943,1616690220000
336,387.4597,387.62,387.44,387.54,68880,1616690280000
337,387.54,387.64,387.52,387.56,73450,1616690340000
338,387.57,387.69,387.51,387.66,77484,1616690400000
339,387.654,387.94,387.65,387.875,160264,1616690460000
340,387.89,388.045,387.89,388.0,185690,1616690520000
341,388.0,388.0,387.68,387.68,150278,1616690580000
342,387.68,388.0,387.68,387.955,105564,1616690640000
343,387.95,388.2,387.93,388.19,92033,1616690700000
344,388.19,388.27,388.07,388.19,164749,1616690760000
345,388.195,388.25,388.12,388.25,82333,1616690820000
346,388.25,388.32,388.21,388.28,87834,1616690880000
347,388.28,388.41,388.27,388.29,105247,1616690940000
348,388.27,388.33,388.12,388.165,89884,1616691000000
349,388.17,388.28,388.1,388.11,117635,1616691060000
350,388.1095,388.3,388.09,388.25,57807,1616691120000
351,388.26,388.27,388.03,388.05,82842,1616691180000
352,388.05,388.24,388.0281,388.11,92094,1616691240000
353,388.12,388.22,388.09,388.16,72952,1616691300000
354,388.18,388.25,388.04,388.14,96428,1616691360000
355,388.13,388.3,388.115,388.265,100035,1616691420000
356,388.27,388.28,388.03,388.13,82421,1616691480000
357,388.15,388.18,388.05,388.07,136886,1616691540000
358,388.07,388.09,387.68,387.78,216414,1616691600000
359,387.77,387.92,387.59,387.615,283143,1616691660000
360,387.61,387.67,387.34,387.41,691856,1616691720000
361,387.41,387.69,387.405,387.64,192882,1616691780000
362,387.63,387.895,387.51,387.87,124237,1616691840000
363,387.87,388.14,387.87,387.93,174869,1616691900000
364,387.9,387.925,387.73,387.83,150962,1616691960000
365,387.82,388.05,387.76,387.81,132967,1616692020000
366,387.81,388.19,387.81,387.99,117882,1616692080000
367,387.99,388.1,387.87,387.94,104562,1616692140000
368,387.94,388.3,387.91,388.1,177412,1616692200000
369,388.1,388.1392,387.81,387.89,100383,1616692260000
370,387.9,388.17,387.87,388.055,100423,1616692320000
371,388.06,388.31,388.06,388.18,151916,1616692380000
372,388.2,388.6,388.2,388.52,261658,1616692440000
373,388.53,388.73,388.49,388.68,297002,1616692500000
374,388.67,388.68,388.44,388.65,236435,1616692560000
375,388.64,388.645,388.47,388.5,99952,1616692620000
376,388.5,388.5,388.09,388.14,121187,1616692680000
377,388.15,388.26,388.06,388.21,144512,1616692740000
378,388.22,388.4,388.055,388.09,104177,1616692800000
379,388.08,388.2,387.94,388.03,95341,1616692860000
380,388.04,388.18,387.89,387.915,78941,1616692920000
381,387.91,388.0,387.85,387.925,101025,1616692980000
382,387.92,388.08,387.85,387.93,87715,1616693040000
383,387.93,387.945,387.755,387.9,97089,1616693100000
384,387.9,388.14,387.86,388.09,137316,1616693160000
385,388.09,388.09,387.8204,387.84,72267,1616693220000
386,387.835,387.84,387.71,387.74,102367,1616693280000
387,387.73,387.87,387.71,387.81,151034,1616693340000
388,387.81,387.96,387.78,387.87,146681,1616693400000
389,387.87,387.97,387.76,387.97,90229,1616693460000
390,387.97,388.11,387.96,388.015,112942,1616693520000
391,388.01,388.13,387.91,387.96,107697,1616693580000
392,387.94,387.94,387.515,387.62,273794,1616693640000
393,387.61,387.75,387.42,387.47,177367,1616693700000
394,387.47,387.49,387.24,387.27,386065,1616693760000
395,387.28,387.41,387.26,387.4,120963,1616693820000
396,387.41,387.535,387.37,387.48,168524,1616693880000
397,387.485,387.79,387.4481,387.66,230980,1616693940000
398,387.66,388.21,387.66,388.135,165765,1616694000000
399,388.1201,388.3,387.95,388.22,141742,1616694060000
400,388.21,388.37,388.2,388.32,91156,1616694120000
401,388.33,388.38,388.16,388.23,82716,1616694180000
402,388.24,388.37,388.15,388.27,80105,1616694240000
403,388.26,388.51,388.22,388.48,143867,1616694300000
404,388.485,388.52,388.39,388.4,98390,1616694360000
405,388.39,388.41,387.64,387.96,330317,1616694420000
406,387.97,388.16,387.96,388.09,100162,1616694480000
407,388.11,388.1499,387.915,387.9589,75832,1616694540000
408,387.96,388.12,387.85,387.96,87591,1616694600000
409,387.97,388.08,387.862,387.9,46933,1616694660000
410,387.88,387.935,387.695,387.71,122967,1616694720000
411,387.73,387.93,387.7189,387.89,55107,1616694780000
412,387.88,387.94,387.76,387.93,46890,1616694840000
413,387.94,388.0,387.76,387.79,45393,1616694900000
414,387.79,387.82,387.67,387.76,103062,1616694960000
415,387.77,387.79,387.44,387.46,97665,1616695020000
416,387.49,387.5301,387.45,387.46,77354,1616695080000
417,387.46,387.52,387.31,387.37,129214,1616695140000
418,387.34,387.4,387.02,387.05,195564,1616695200000
419,387.04,387.14,386.98,386.9999,147155,1616695260000
420,386.995,387.17,386.98,387.1,106210,1616695320000
421,387.1,387.19,387.02,387.04,102143,1616695380000
422,387.04,387.115,386.98,386.99,72013,1616695440000
423,386.99,387.03,386.8411,387.02,138764,1616695500000
424,387.02,387.31,386.901,387.22,104387,1616695560000
425,387.21,387.22,387.07,387.07,84723,1616695620000
426,387.075,387.16,387.06,387.06,43673,1616695680000
427,387.06,387.08,386.92,386.93,69643,1616695740000
428,386.93,387.11,386.85,387.0611,107473,1616695800000
429,387.06,387.13,386.913,386.98,97896,1616695860000
430,386.9999,387.03,386.81,386.99,82102,1616695920000
431,386.98,387.01,386.89,386.98,55828,1616695980000
432,386.98,387.175,386.88,387.11,75655,1616696040000
433,387.1,387.27,386.95,387.02,103147,1616696100000
434,387.02,387.46,386.92,387.4281,136380,1616696160000
435,387.43,387.485,387.19,387.27,139867,1616696220000
436,387.27,387.41,387.1,387.32,66844,1616696280000
437,387.28,387.58,387.24,387.56,98522,1616696340000
438,387.55,387.6199,387.4399,387.53,123727,1616696400000
439,387.52,387.595,387.46,387.52,84980,1616696460000
440,387.51,387.58,387.39,387.39,72486,1616696520000
441,387.375,387.43,387.155,387.32,94393,1616696580000
442,387.31,387.42,387.26,387.41,47114,1616696640000
443,387.41,387.42,387.32,387.37,54529,1616696700000
444,387.35,387.44,387.25,387.25,51237,1616696760000
445,387.24,387.24,386.86,386.98,139449,1616696820000
446,386.98,387.06,386.78,386.81,142545,1616696880000
447,386.81,386.8199,386.595,386.66,142476,1616696940000
448,386.66,386.83,386.64,386.75,87537,1616697000000
449,386.76,386.82,386.68,386.81,64996,1616697060000
450,386.8,386.8,386.68,386.73,62578,1616697120000
451,386.75,386.93,386.75,386.915,69544,1616697180000
452,386.92,386.98,386.8799,386.94,71770,1616697240000
453,386.92,387.61,386.83,387.56,198824,1616697300000
454,387.55,387.87,387.415,387.785,266833,1616697360000
455,387.79,387.925,387.7411,387.88,124398,1616697420000
456,387.89,388.08,387.89,387.96,157154,1616697480000
457,387.98,388.045,387.91,387.91,81724,1616697540000
458,387.91,388.21,387.87,388.09,154879,1616697600000
459,388.11,388.2,388.0801,388.16,54662,1616697660000
460,388.15,388.26,388.14,388.215,61131,1616697720000
461,388.23,388.28,388.16,388.22,63628,1616697780000
462,388.22,388.225,388.01,388.195,235099,1616697840000
463,388.2,388.38,388.19,388.29,126604,1616697900000
464,388.285,388.47,388.26,388.45,100658,1616697960000
465,388.46,388.54,388.39,388.47,94516,1616698020000
466,388.46,388.5381,388.33,388.42,63360,1616698080000
467,388.43,388.5,388.3063,388.37,80797,1616698140000
468,388.39,388.53,388.35,388.36,70355,1616698200000
469,388.359,388.4,388.22,388.3501,105479,1616698260000
470,388.365,388.825,388.365,388.81,216871,1616698320000
471,388.81,388.89,388.75,388.79,130732,1616698380000
472,388.8,388.9299,388.79,388.83,149556,1616698440000
473,388.825,388.84,388.46,388.53,119662,1616698500000
474,388.525,388.635,388.47,388.52,99542,1616698560000
475,388.52,388.74,388.52,388.69,115608,1616698620000
476,388.7,388.94,388.7,388.9,176826,1616698680000
477,388.9,388.98,388.8,388.88,109243,1616698740000
478,388.88,389.139,388.83,389.125,225655,1616698800000
479,389.13,389.2,388.89,389.01,170316,1616698860000
480,388.99,389.17,388.99,389.13,198361,1616698920000
481,389.14,389.28,389.07,389.2,183050,1616698980000
482,389.2,389.27,389.11,389.27,96113,1616699040000
483,389.27,389.33,389.11,389.23,163826,1616699100000
484,389.24,389.29,388.962,388.9622,137831,1616699160000
485,388.96,389.06,388.875,388.92,116552,1616699220000
486,388.93,389.03,388.85,389.02,114431,1616699280000
487,389.02,389.07,388.8701,388.92,109820,1616699340000
488,388.92,389.13,388.89,389.125,130239,1616699400000
489,389.12,389.23,389.0,389.18,147271,1616699460000
490,389.18,389.185,389.01,389.15,100527,1616699520000
491,389.1502,389.58,389.15,389.5,366592,1616699580000
492,389.51,389.55,389.12,389.19,226323,1616699640000
493,389.2,389.65,389.2,389.53,160094,1616699700000
494,389.54,389.67,389.44,389.609,129446,1616699760000
495,389.61,389.68,389.51,389.55,301535,1616699820000
496,389.55,389.62,389.48,389.56,266697,1616699880000
497,389.56,389.56,389.43,389.5,154437,1616699940000
498,389.5,389.69,389.42,389.55,168328,1616700000000
499,389.56,389.62,389.29,389.32,225051,1616700060000
500,389.33,389.4386,389.31,389.33,158977,1616700120000
501,389.34,389.41,389.15,389.165,204160,1616700180000
502,389.17,389.45,389.13,389.25,219289,1616700240000
503,389.27,389.34,389.2,389.24,178986,1616700300000
504,389.235,389.34,389.13,389.2217,142430,1616700360000
505,389.22,389.43,389.21,389.4,125792,1616700420000
506,389.405,389.405,389.21,389.31,123681,1616700480000
507,389.31,389.485,389.27,389.47,157358,1616700540000
508,389.45,389.53,389.28,389.43,200223,1616700600000
509,389.43,389.63,389.4,389.61,176116,1616700660000
510,389.62,389.91,389.61,389.86,337326,1616700720000
511,389.86,389.885,389.78,389.8367,251092,1616700780000
512,389.83,389.83,389.61,389.74,344047,1616700840000
513,389.75,389.7701,389.43,389.47,260922,1616700900000
